id,location_id/id,product_id/id,product_qty
__import__.stock_inventory_line_without_lot_8242130,__import__.location_loc_GE11C4,__import__.product_8242130,15
__import__.stock_inventory_line_without_lot_8030124,__import__.location_loc_EXH300,__import__.product_8030124,1
__import__.stock_inventory_line_without_lot_8241840,__import__.location_loc_GF24E4,__import__.product_8241840,4
__import__.stock_inventory_line_without_lot_8245005,__import__.location_loc_GD13B3,__import__.product_8245005,98
__import__.stock_inventory_line_without_lot_8041688,__import__.location_loc_EXH400,__import__.product_8041688,0
__import__.stock_inventory_line_without_lot_8030101,__import__.location_loc_EXH300,__import__.product_8030101,3
__import__.stock_inventory_line_without_lot_8245007,__import__.location_loc_GF32E3,__import__.product_8245007,0
__import__.stock_inventory_line_without_lot_8030029,__import__.location_loc_EXH300,__import__.product_8030029,2
__import__.stock_inventory_line_without_lot_8241630,__import__.location_loc_GF30D1,__import__.product_8241630,16
__import__.stock_inventory_line_without_lot_8242035,__import__.location_loc_GC07A2,__import__.product_8242035,5
__import__.stock_inventory_line_without_lot_8242225,__import__.location_loc_GF26E4,__import__.product_8242225,11
__import__.stock_inventory_line_without_lot_8270002,__import__.location_loc_GB29A4,__import__.product_8270002,521
__import__.stock_inventory_line_without_lot_0481366,__import__.location_loc_GL17B6,__import__.product_0481366,23
__import__.stock_inventory_line_without_lot_0481358,__import__.location_loc_GB01D5,__import__.product_0481358,60
__import__.stock_inventory_line_without_lot_8270021,__import__.location_loc_GE03C2,__import__.product_8270021,42
__import__.stock_inventory_line_without_lot_8270040,__import__.location_loc_GE11B7,__import__.product_8270040,11
__import__.stock_inventory_line_without_lot_8018293,__import__.location_loc_EXC509,__import__.product_8018293,2
__import__.stock_inventory_line_without_lot_8028541,__import__.location_loc_GE07B1,__import__.product_8028541,9
__import__.stock_inventory_line_without_lot_8270056,__import__.location_loc_GC13E5,__import__.product_8270056,7
__import__.stock_inventory_line_without_lot_8270057,__import__.location_loc_GB18C2,__import__.product_8270057,16
__import__.stock_inventory_line_without_lot_8315002,__import__.location_loc_EXK501,__import__.product_8315002,12
__import__.stock_inventory_line_without_lot_8270128,__import__.location_loc_GD08D3,__import__.product_8270128,16
__import__.stock_inventory_line_without_lot_8028469,__import__.location_loc_EXN103,__import__.product_8028469,19
__import__.stock_inventory_line_without_lot_8028452,__import__.location_loc_EXO100,__import__.product_8028452,1
__import__.stock_inventory_line_without_lot_8270134,__import__.location_loc_EXH200,__import__.product_8270134,2
__import__.stock_inventory_line_without_lot_8043931,__import__.location_loc_GE05D2,__import__.product_8043931,53
__import__.stock_inventory_line_without_lot_0029149,__import__.location_loc_EOG191,__import__.product_0029149,2
__import__.stock_inventory_line_without_lot_8043948,__import__.location_loc_GE13E4,__import__.product_8043948,60
__import__.stock_inventory_line_without_lot_8043954,__import__.location_loc_GE13B5,__import__.product_8043954,70
__import__.stock_inventory_line_without_lot_8041576,__import__.location_loc_GE07G4,__import__.product_8041576,5
__import__.stock_inventory_line_without_lot_8032413,__import__.location_loc_EXH200,__import__.product_8032413,1
__import__.stock_inventory_line_without_lot_8028558,__import__.location_loc_GF26E1,__import__.product_8028558,10
__import__.stock_inventory_line_without_lot_8045189,__import__.location_loc_GC13E2,__import__.product_8045189,96
__import__.stock_inventory_line_without_lot_8003736,__import__.location_loc_EXH103,__import__.product_8003736,10
__import__.stock_inventory_line_without_lot_8007711,__import__.location_loc_GE13A6,__import__.product_8007711,27
__import__.stock_inventory_line_without_lot_8007697,__import__.location_loc_GE15F2,__import__.product_8007697,17
__import__.stock_inventory_line_without_lot_8007705,__import__.location_loc_GE15G5,__import__.product_8007705,12
__import__.stock_inventory_line_without_lot_6350538,__import__.location_loc_GE09C6,__import__.product_6350538,3
__import__.stock_inventory_line_without_lot_8270167,__import__.location_loc_GF30G6,__import__.product_8270167,8
__import__.stock_inventory_line_without_lot_8270187,__import__.location_loc_GE04D2,__import__.product_8270187,4
__import__.stock_inventory_line_without_lot_6352013,__import__.location_loc_EXG600,__import__.product_6352013,25
__import__.stock_inventory_line_without_lot_8270201,__import__.location_loc_GE15A1,__import__.product_8270201,60
__import__.stock_inventory_line_without_lot_6352016,__import__.location_loc_EXG600,__import__.product_6352016,12
__import__.stock_inventory_line_without_lot_6352017,__import__.location_loc_EXG600,__import__.product_6352017,82
__import__.stock_inventory_line_without_lot_8007740,__import__.location_loc_GF20G6,__import__.product_8007740,4
__import__.stock_inventory_line_without_lot_8007763,__import__.location_loc_GF26E8,__import__.product_8007763,3
__import__.stock_inventory_line_without_lot_8007734,__import__.location_loc_GC03B2,__import__.product_8007734,2
__import__.stock_inventory_line_without_lot_8007728,__import__.location_loc_GF21B2,__import__.product_8007728,4
__import__.stock_inventory_line_without_lot_8005190,__import__.location_loc_EXS312,__import__.product_8005190,0
__import__.stock_inventory_line_without_lot_8028972,__import__.location_loc_GE05B6,__import__.product_8028972,27
__import__.stock_inventory_line_without_lot_8005215,__import__.location_loc_EXS314,__import__.product_8005215,0
__import__.stock_inventory_line_without_lot_8046970,__import__.location_loc_EXT270,__import__.product_8046970,0
__import__.stock_inventory_line_without_lot_8045551,__import__.location_loc_EXB511,__import__.product_8045551,1
__import__.stock_inventory_line_without_lot_8046987,__import__.location_loc_EXB508,__import__.product_8046987,1
__import__.stock_inventory_line_without_lot_8046993,__import__.location_loc_EXB509,__import__.product_8046993,7
__import__.stock_inventory_line_without_lot_7910032,__import__.location_loc_GB06E4,__import__.product_7910032,25
__import__.stock_inventory_line_without_lot_7930111,__import__.location_loc_GC02A1,__import__.product_7930111,0
__import__.stock_inventory_line_without_lot_7930117,__import__.location_loc_GK13B4,__import__.product_7930117,111
__import__.stock_inventory_line_without_lot_7930122,__import__.location_loc_GA11A3,__import__.product_7930122,10
__import__.stock_inventory_line_without_lot_7930129,__import__.location_loc_GC19B3,__import__.product_7930129,558
__import__.stock_inventory_line_without_lot_7930131,__import__.location_loc_GB06B5,__import__.product_7930131,2
__import__.stock_inventory_line_without_lot_7735004,__import__.location_loc_GE03E4,__import__.product_7735004,34
__import__.stock_inventory_line_without_lot_7735010,__import__.location_loc_GD09D4,__import__.product_7735010,137
__import__.stock_inventory_line_without_lot_7737008,__import__.location_loc_EXD621,__import__.product_7737008,3
__import__.stock_inventory_line_without_lot_8035937,__import__.location_loc_EXP000,__import__.product_8035937,3
__import__.stock_inventory_line_without_lot_8037899,__import__.location_loc_EXE400,__import__.product_8037899,3
__import__.stock_inventory_line_without_lot_8037907,__import__.location_loc_EXE400,__import__.product_8037907,1
__import__.stock_inventory_line_without_lot_2421408,__import__.location_loc_EXD621,__import__.product_2421408,2
__import__.stock_inventory_line_without_lot_8032028,__import__.location_loc_EXE500,__import__.product_8032028,9
__import__.stock_inventory_line_without_lot_8018979,__import__.location_loc_EXC507,__import__.product_8018979,2
__import__.stock_inventory_line_without_lot_8018985,__import__.location_loc_EXC508,__import__.product_8018985,2
__import__.stock_inventory_line_without_lot_8019016,__import__.location_loc_EXC509,__import__.product_8019016,2
__import__.stock_inventory_line_without_lot_8019039,__import__.location_loc_EXC509,__import__.product_8019039,2
__import__.stock_inventory_line_without_lot_7920024,__import__.location_loc_GD06D5,__import__.product_7920024,32
__import__.stock_inventory_line_without_lot_7920027,__import__.location_loc_GF19D2,__import__.product_7920027,0
__import__.stock_inventory_line_without_lot_7920030,__import__.location_loc_GA09C3,__import__.product_7920030,2
__import__.stock_inventory_line_without_lot_7920031,__import__.location_loc_EZZ031,__import__.product_7920031,1
__import__.stock_inventory_line_without_lot_7920033,__import__.location_loc_EOC109,__import__.product_7920033,4
__import__.stock_inventory_line_without_lot_7920034,__import__.location_loc_EOE150,__import__.product_7920034,3
__import__.stock_inventory_line_without_lot_7920042,__import__.location_loc_EOC134,__import__.product_7920042,0
__import__.stock_inventory_line_without_lot_7920043,__import__.location_loc_EOD103,__import__.product_7920043,4
__import__.stock_inventory_line_without_lot_7920044,__import__.location_loc_GF20E1,__import__.product_7920044,2
__import__.stock_inventory_line_without_lot_7920045,__import__.location_loc_GG06D4,__import__.product_7920045,5
__import__.stock_inventory_line_without_lot_7920048,__import__.location_loc_GD22B5,__import__.product_7920048,13
__import__.stock_inventory_line_without_lot_8020798,__import__.location_loc_EOF154,__import__.product_8020798,31
__import__.stock_inventory_line_without_lot_7413022,__import__.location_loc_GF29A1,__import__.product_7413022,0
__import__.stock_inventory_line_without_lot_0816892,__import__.location_loc_GE26C1,__import__.product_0816892,11
__import__.stock_inventory_line_without_lot_8242560,__import__.location_loc_GF30B2,__import__.product_8242560,5
__import__.stock_inventory_line_without_lot_8042819,__import__.location_loc_GG01C2,__import__.product_8042819,7
__import__.stock_inventory_line_without_lot_6040015,__import__.location_loc_GC01C5,__import__.product_6040015,8
__import__.stock_inventory_line_without_lot_6445001,__import__.location_loc_EXP100,__import__.product_6445001,1000
__import__.stock_inventory_line_without_lot_8020806,__import__.location_loc_EOF152,__import__.product_8020806,5
__import__.stock_inventory_line_without_lot_8025494,__import__.location_loc_GE11A7,__import__.product_8025494,6
__import__.stock_inventory_line_without_lot_8040387,__import__.location_loc_EXE400,__import__.product_8040387,1
__import__.stock_inventory_line_without_lot_6352043,__import__.location_loc_EXG600,__import__.product_6352043,56
__import__.stock_inventory_line_without_lot_7429072,__import__.location_loc_EXO102,__import__.product_7429072,50
__import__.stock_inventory_line_without_lot_6395009,__import__.location_loc_GE06B5,__import__.product_6395009,3
__import__.stock_inventory_line_without_lot_8030041,__import__.location_loc_EXH400,__import__.product_8030041,2
__import__.stock_inventory_line_without_lot_8030035,__import__.location_loc_EXH400,__import__.product_8030035,2
__import__.stock_inventory_line_without_lot_8030093,__import__.location_loc_EXH300,__import__.product_8030093,3
__import__.stock_inventory_line_without_lot_8030064,__import__.location_loc_EXH300,__import__.product_8030064,2
__import__.stock_inventory_line_without_lot_8020545,__import__.location_loc_EOF157,__import__.product_8020545,4
__import__.stock_inventory_line_without_lot_6764079,__import__.location_loc_EXG500,__import__.product_6764079,4
__import__.stock_inventory_line_without_lot_8043598,__import__.location_loc_GK15A3,__import__.product_8043598,299
__import__.stock_inventory_line_without_lot_8482429,__import__.location_loc_EXS213,__import__.product_8482429,4
__import__.stock_inventory_line_without_lot_8025181,__import__.location_loc_EXL200,__import__.product_8025181,2
__import__.stock_inventory_line_without_lot_8029902,__import__.location_loc_EXH300,__import__.product_8029902,1
__import__.stock_inventory_line_without_lot_8016006,__import__.location_loc_EOI155,__import__.product_8016006,2
__import__.stock_inventory_line_without_lot_8045249,__import__.location_loc_EOH115,__import__.product_8045249,5
__import__.stock_inventory_line_without_lot_8021160,__import__.location_loc_EOB154,__import__.product_8021160,10
__import__.stock_inventory_line_without_lot_8007786,__import__.location_loc_GF22B4,__import__.product_8007786,4
__import__.stock_inventory_line_without_lot_8016130,__import__.location_loc_EXH500,__import__.product_8016130,1
__import__.stock_inventory_line_without_lot_8016182,__import__.location_loc_EOI156,__import__.product_8016182,1
