id,name,usage,kind,zone,corridor,shelf,height,box,location_id/id,barcode_picking_type_id/id,bin_checksum_1,bin_checksum_2,picking_zone_id/id
"__setup__.stock_location_AA13R1","AA13R1",internal,reserve,A,"A","13","R","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","98","98","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA13R2","AA13R2",internal,reserve,A,"A","13","R","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","17","17","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA13R3","AA13R3",internal,reserve,A,"A","13","R","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","18","18","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA13R4","AA13R4",internal,reserve,A,"A","13","R","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","11","11","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA13S1","AA13S1",internal,reserve,A,"A","13","S","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","91","91","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA13S2","AA13S2",internal,reserve,A,"A","13","S","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","07","07","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA13S3","AA13S3",internal,reserve,A,"A","13","S","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","89","89","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA13S4","AA13S4",internal,reserve,A,"A","13","S","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","78","78","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA13T1","AA13T1",internal,reserve,A,"A","13","T","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","27","27","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA13T2","AA13T2",internal,reserve,A,"A","13","T","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","22","22","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA13T3","AA13T3",internal,reserve,A,"A","13","T","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","37","37","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA13T4","AA13T4",internal,reserve,A,"A","13","T","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","01","01","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA14R1","AA14R1",internal,reserve,A,"A","14","R","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","20","20","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA14R2","AA14R2",internal,reserve,A,"A","14","R","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","85","85","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA14R3","AA14R3",internal,reserve,A,"A","14","R","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","28","28","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA14R4","AA14R4",internal,reserve,A,"A","14","R","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","05","05","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA14S1","AA14S1",internal,reserve,A,"A","14","S","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","30","30","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA14S2","AA14S2",internal,reserve,A,"A","14","S","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","91","91","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA14S3","AA14S3",internal,reserve,A,"A","14","S","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","53","53","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA14S4","AA14S4",internal,reserve,A,"A","14","S","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","75","75","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA14T1","AA14T1",internal,reserve,A,"A","14","T","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","15","15","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA14T2","AA14T2",internal,reserve,A,"A","14","T","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","86","86","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA14T3","AA14T3",internal,reserve,A,"A","14","T","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","72","72","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA14T4","AA14T4",internal,reserve,A,"A","14","T","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","27","27","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA15R1","AA15R1",internal,reserve,A,"A","15","R","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","48","48","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA15R2","AA15R2",internal,reserve,A,"A","15","R","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","25","25","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA15R3","AA15R3",internal,reserve,A,"A","15","R","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","47","47","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA15R4","AA15R4",internal,reserve,A,"A","15","R","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","90","90","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA15S1","AA15S1",internal,reserve,A,"A","15","S","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","10","10","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA15S2","AA15S2",internal,reserve,A,"A","15","S","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","40","40","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA15S3","AA15S3",internal,reserve,A,"A","15","S","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","58","58","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA15S4","AA15S4",internal,reserve,A,"A","15","S","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","66","66","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA15T1","AA15T1",internal,reserve,A,"A","15","T","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","13","13","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA15T2","AA15T2",internal,reserve,A,"A","15","T","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","32","32","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA15T3","AA15T3",internal,reserve,A,"A","15","T","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","14","14","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA15T4","AA15T4",internal,reserve,A,"A","15","T","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","94","94","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA16R1","AA16R1",internal,reserve,A,"A","16","R","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","69","69","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA16R2","AA16R2",internal,reserve,A,"A","16","R","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","11","11","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA16R3","AA16R3",internal,reserve,A,"A","16","R","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","72","72","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA16R4","AA16R4",internal,reserve,A,"A","16","R","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","74","74","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA16S1","AA16S1",internal,reserve,A,"A","16","S","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","86","86","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA16S2","AA16S2",internal,reserve,A,"A","16","S","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","95","95","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA16S3","AA16S3",internal,reserve,A,"A","16","S","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","60","60","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA16S4","AA16S4",internal,reserve,A,"A","16","S","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","85","85","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA16T1","AA16T1",internal,reserve,A,"A","16","T","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","29","29","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA16T2","AA16T2",internal,reserve,A,"A","16","T","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","20","20","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA16T3","AA16T3",internal,reserve,A,"A","16","T","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","78","78","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA16T4","AA16T4",internal,reserve,A,"A","16","T","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","67","67","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA17R1","AA17R1",internal,reserve,A,"A","17","R","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","40","40","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA17R2","AA17R2",internal,reserve,A,"A","17","R","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","08","08","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA17R3","AA17R3",internal,reserve,A,"A","17","R","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","54","54","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA17R4","AA17R4",internal,reserve,A,"A","17","R","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","14","14","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA17S1","AA17S1",internal,reserve,A,"A","17","S","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","05","05","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA17S2","AA17S2",internal,reserve,A,"A","17","S","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","83","83","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA17S3","AA17S3",internal,reserve,A,"A","17","S","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","84","84","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA17S4","AA17S4",internal,reserve,A,"A","17","S","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","74","74","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA17T1","AA17T1",internal,reserve,A,"A","17","T","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","69","69","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA17T2","AA17T2",internal,reserve,A,"A","17","T","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","36","36","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA17T3","AA17T3",internal,reserve,A,"A","17","T","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","59","59","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA17T4","AA17T4",internal,reserve,A,"A","17","T","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","43","43","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA18R1","AA18R1",internal,reserve,A,"A","18","R","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","49","49","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA18R2","AA18R2",internal,reserve,A,"A","18","R","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","34","34","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA18R3","AA18R3",internal,reserve,A,"A","18","R","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","66","66","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA18R4","AA18R4",internal,reserve,A,"A","18","R","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","47","47","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA18S1","AA18S1",internal,reserve,A,"A","18","S","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","29","29","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA18S2","AA18S2",internal,reserve,A,"A","18","S","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","32","32","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA18S3","AA18S3",internal,reserve,A,"A","18","S","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","77","77","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA18S4","AA18S4",internal,reserve,A,"A","18","S","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","48","48","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA18T1","AA18T1",internal,reserve,A,"A","18","T","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","07","07","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA18T2","AA18T2",internal,reserve,A,"A","18","T","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","63","63","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA18T3","AA18T3",internal,reserve,A,"A","18","T","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","69","69","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA18T4","AA18T4",internal,reserve,A,"A","18","T","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","55","55","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA19R1","AA19R1",internal,reserve,A,"A","19","R","1","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","94","94","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA19R2","AA19R2",internal,reserve,A,"A","19","R","2","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","43","43","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA19R3","AA19R3",internal,reserve,A,"A","19","R","3","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","23","23","__setup__.picking_zone_aliments"
"__setup__.stock_location_AA19R4","AA19R4",internal,reserve,A,"A","19","R","4","__import__.location_row_reserve_AA","__setup__.stock_picking_type_reassort_ali","85","85","__setup__.picking_zone_aliments"
