id,active,ref,suite,call_name,name,street,zip,city,fax,email,vat,vet_depot_number,vet_subscription_number,help_with_fee,alcyon_category_id/id,country_id/id,title/id,legal_entity_id/id,is_company,discount_pricelist_id/id,property_delivery_carrier_id/id,supplier_promotion_sale_allowed,user_id/id,lang,is_sale_back_order_accepted,property_payment_term_id/id,customer_payment_mode_id/id,is_price_on_labels,is_passport_required,invoice_frequency,invoice_grouping,invoice_sending_method,company_type,phone,mobile,property_product_pricelist/id,category_id/id,pharmacist_id/id,property_account_position_id/id,comment
__import__.customer_65,True,65,,EPC022,EPC 022,Rue F. Dorzée 14,7300,BOUSSU LEZ MONS,065779430,boussu@epc-familia.be,BE0401388176,APB531407,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,065/784033,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_66,True,66,,MATANDRE,MAT ANDRE,"Chaussée Romaine, 6",7500,TOURNAI,069210642,andre.matmullie@hotmail.com,BE0765018808,5/7500/3497,00749,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_105,__setup__.deliver_carrier_by_client,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,069/214223,,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_67,True,67,,EPC023,EPC 023,Rue de l'Ange 41,5000,NAMUR,081230851,namur.ange@epc-familia.be,BE0401388176,APB950229,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,081/220064,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_68,True,68,,GRUSELLEPHILIPPE,GRUSELLE PHILIPPE,"Rue du Vert Bois, 72",6110,MONTIGNY-LE-TILLEUL,,philippe.gruselle@belgacom.net,BE0660391539,DP00105593,02760,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,,True,,10_days,all_at_once,email,person,071304276,0479/820101,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_nac",__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_69,False,69,,BL EPC024,EPC 024,Place Mansaert 6,7100,LA LOUVIERE,064227570,,BE0401388176,APB950233,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,064/223826,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_70,True,70,,MATHEISETHIERRY*,MATHEISE THIERRY *,Route de Gembloux 241,5310,AISCHE-EN-REFAIL,081658123,thierry.matheise@gmail.com,BE0657529742,9/5310/0506,02244,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_107,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,True,,10_days,all_at_once,email,person,081/655809,,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_71,True,71,,GOOSKENSMICHEL,GOOSKENS MICHEL,Rue du Vieux Moulin 10,5150,FLOREFFE,081450007,michel.gooskens@gmail.com,BE0689370189,9/5150/0628,03107,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_315,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,,True,,10_days,all_at_once,letter,person,081450007,0496/311169,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_73,True,73,,EPC025,EPC 025,Place de Paturage 20,7340,PATURAGE,065675495,paturages@epc-familia.be,BE0401388176,APB536507,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,065/672543,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_75,False,75,,BL DELHOVEROGER,DELHOVE ROGER,Avenue Albert et Elisabeth 74,1400,NIVELLES,,,BE0785046635,,01446,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,person,067/218396,,specific_data.product_pricelist_pb1,,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_76,True,76,,EPC026,EPC 026,Place Verte 35,5620,FLORENNES,071686451,florennes@epc-familia.be,BE0401388176,APB932201,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,071/688228,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_77,True,77,,EPC027,EPC 027,Rue de Marchienne 24,6110,MONTIGNY-LE-TILLEUL,071511553,montigny@epc-familia.be,BE0401388176,APB524801,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,071/515377,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_79,False,79,,BL MARCINBERNARD*,MARCIN BERNARD  *,Chemin de Musy 123,6600,BASTOGNE,,bernard.marcin@skynet.be,BE0714698077,8/6600/2584,02358,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,email,person,061/215955,,specific_data.product_pricelist_pb1,,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_80,True,80,,EPC028,EPC 028,Rue Piessevaux 1024,6762,SAINT-MARD,063577132,saint.mard@epc-familia.be,BE0401388176,APB853501,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,063/577178,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_84,True,84,,EPC029,EPC 029,Rue des Brasseurs 1,1370,JODOIGNE,010816774,jodoigne@epc-familia.be,BE0401388176,APB254801,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,010/811254,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_85,False,85,,BL GUIDARDPIERRE,GUIDARD PIERRE,Rue de la Chaussée 4,5190,SPY,,,BE0689345346,,01061,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_by_client,True,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,071/787507,,specific_data.product_pricelist_pb1,,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_86,False,86,,BL EPC030,EPC 030,Rue d'Havre 15,7000,MONS,065352952,,BE0401388176,APB272402,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,065/353888,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_88,False,88,,BL EPC031,EPC 031,Rue Ernest Charles 84,6001,MARCINELLE,071439957,marcinelle@epc-familia.be,BE0401388176,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,071/363321,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_90,True,90,,EPC032,EPC 032,Rue E. Urbain 128,7100,SAINT-VAAST,064227078,saint.vaast@epc-familia.be,BE0401388176,APB553801,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,064/223030,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_91,True,91,,MIGNONB.USAGECABINET,MIGNON BERNARD *,Rue Gretry 112,4020,LIEGE,043431702,veterinairemignon@gmail.com,BE0598564234,6/4020/0631,02567,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_302,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,True,,10_days,all_at_once,letter,person,04/3442587,,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,"Quand on livre au cabinet, il faut sonner/frapper et
attendre qu'il vienne et s'il ne vient pas, lui téléphoner
mais en aucun cas laisser la marchandise dans la salle
d'attente ! Si petite commande: livrer Pharmacie LESENNE"
__import__.customer_92,True,92,,EPC033,EPC 033,Route de Beaumont 376,6030,MARCHIENNE-AU-PONT,071518698,marchienne@epc-familia.be,BE0401388176,APB524412,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,071/515134,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_93,False,93,,BL MIGNONYVAN*,MIGNON YVAN *,Place Andréa Jadoulle 13,4031,ANGLEUR,043677427,,BE0603856969,6/4031/0354,01217,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_105,__setup__.deliver_carrier_by_client,True,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,True,,10_days,all_at_once,email,person,043659651,0475/351478,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_95,True,95,,EPC034,EPC 034,Avenue J. Henin 19,6000,CHARLEROI,071/702832,charleroi.haut@epc-familia.be,BE0401388176,APB521132,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,071/325510,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_96,False,96,,BL MATBENOIT,MAT BENOIT,Chaussée de Lille 2,7501,ORCQ,,,BE0765019204,5/7501/12031,02977,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,person,069/235101,,specific_data.product_pricelist_pb1,,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_97,False,97,,BL GUIOTJEANPOL*,GUIOT JEAN-POL *,Rue Paul Janson 1,4420,SAINT-NICOLAS,042460176,vete.guiot@skynet.be,BE0606772810,6/4420/0466,01790,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_312,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_12,fr_BE,True,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,True,,10_days,all_at_once,letter,person,04/2460839,,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_98,False,98,,BL EPC035,EPC 035,Rue de la Station 62,5300,SEILLES,085826686,seilles@epc-familia.be,BE0401388176,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,085/826329,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_99,True,99,,GUSTINJOEL,GUSTIN JOEL & BERNARD,Rue Joseph Wauters 12,4530,VILLERS-LE-BOUILLET,,,BE0651398451,6/4530/0424,01520,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,019566111,0476/560759,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_100,True,100,,EPC036,EPC 036,Rue du Môle 4,1420,BRAINE-L'ALLEUD,023872439,braine.lalleud@epc-familia.be,BE0401388176,APB251401,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,02/3842520,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_101,False,101,Elevage,BL MAHOUXROSMEULEN(HUYNEN),MAHOUX-ROSMEULEN (DR HUYNEN),St Fontaine 2,4560,PAILHE,,,BE0445580584,,,0,,base.be,,__setup__.legal_entity_6,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_sous_veto,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_102,False,102,,BL GUERMONTPAUL(BONTEMPS),GUERMONT PAUL  (DR BONTEMPS),Rue Elva 44,6941,IZIER,086389321,,BE0691181913,,,0,,base.be,,__setup__.legal_entity_2,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_sous_veto,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_103,True,103,,EPC037,EPC 037,Avenue du Belian 30,7000,MONS,065334885,mons@epc-familia.be,BE0401388176,APB535316,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,065/335907,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_104,False,104,,BL MESSEMANKARL*,MESSEMAN KARL *,Oberste Heide 92,4701,KETTENIS,,karl.messeman@skynet.be,BE0650392522,6/4701/0779,03081,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_109,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_2,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,person,087561711,0497/501998,specific_data.product_pricelist_pb1,__setup__.customer_category_grands_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_106,True,106,,EPC038,EPC 038,Rue de Mons 12,1480,TUBIZE,023900686,tubize@epc-familia.be,BE0401388176,APB273803,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,02/3556189,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_107,True,107,,EPC039,EPC 039,Rue des Carmes 36-38,4000,LIEGE,042223634,liege.carmes@epc-familia.be,BE0401388176,APB626320,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,04/2232351,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_109,True,109,,MICHELPIERRE*,MICHEL PIERRE *,Remoifosse 3,6600,BASTOGNE,061215137,64pierre.michel@skynet.be,BE0714698869,8/6600/2891,02611,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_108,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_2,fr_BE,True,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,email,person,061215137,0497/505137,specific_data.product_pricelist_pb1,__setup__.customer_category_grands_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,"Déposer les commandes dans le renfoncement du bureau à
gauche de la porte d'entrée."
