id,name,location_id/id,bin_checksum
__init.stock_location_GBM20948,GBM209,__init.stock_location_G,48
__init.stock_location_GBM21117,GBM211,__init.stock_location_G,17
__init.stock_location_GBM21550,GBM215,__init.stock_location_G,50
__init.stock_location_GBM21763,GBM217,__init.stock_location_G,63
__init.stock_location_GBM30159,GBM301,__init.stock_location_G,59
__init.stock_location_GBM30354,GBM303,__init.stock_location_G,54
__init.stock_location_GBM30514,GBM305,__init.stock_location_G,14
__init.stock_location_GBM30780,GBM307,__init.stock_location_G,80
__init.stock_location_GBM30955,GBM309,__init.stock_location_G,55
__init.stock_location_GBM31138,GBM311,__init.stock_location_G,38
__init.stock_location_GBM31347,GBM313,__init.stock_location_G,47
__init.stock_location_GBM31540,GBM315,__init.stock_location_G,40
__init.stock_location_GBM40121,GBM401,__init.stock_location_G,21
__init.stock_location_GBM40302,GBM403,__init.stock_location_G,02
__init.stock_location_GBM40573,GBM405,__init.stock_location_G,73
__init.stock_location_GBM40744,GBM407,__init.stock_location_G,44
__init.stock_location_GBM40941,GBM409,__init.stock_location_G,41
__init.stock_location_GBM41199,GBM411,__init.stock_location_G,99
__init.stock_location_GBM41366,GBM413,__init.stock_location_G,66
__init.stock_location_GBM41563,GBM415,__init.stock_location_G,63
__init.stock_location_GBM50142,GBM501,__init.stock_location_G,42
__init.stock_location_GBM50354,GBM503,__init.stock_location_G,54
__init.stock_location_GBM50592,GBM505,__init.stock_location_G,92
__init.stock_location_GBM50709,GBM507,__init.stock_location_G,09
__init.stock_location_GBM50998,GBM509,__init.stock_location_G,98
__init.stock_location_GBM51151,GBM511,__init.stock_location_G,51
__init.stock_location_GBM51581,GBM515,__init.stock_location_G,81
__init.stock_location_GBM51792,GBM517,__init.stock_location_G,92
__init.stock_location_GBN10171,GBN101,__init.stock_location_G,71
__init.stock_location_GBN10247,GBN102,__init.stock_location_G,47
__init.stock_location_GBN10397,GBN103,__init.stock_location_G,97
__init.stock_location_GBN10445,GBN104,__init.stock_location_G,45
__init.stock_location_GBN20283,GBN202,__init.stock_location_G,83
__init.stock_location_GBN20335,GBN203,__init.stock_location_G,35
__init.stock_location_GBN20497,GBN204,__init.stock_location_G,97
__init.stock_location_GBN30156,GBN301,__init.stock_location_G,56
__init.stock_location_GBN30257,GBN302,__init.stock_location_G,57
__init.stock_location_GBN30339,GBN303,__init.stock_location_G,39
__init.stock_location_GBN30475,GBN304,__init.stock_location_G,75
__init.stock_location_GBN40181,GBN401,__init.stock_location_G,81
__init.stock_location_GBN40235,GBN402,__init.stock_location_G,35
__init.stock_location_GBN40300,GBN403,__init.stock_location_G,00
__init.stock_location_GBN40404,GBN404,__init.stock_location_G,04
__init.stock_location_GBN40539,GBN405,__init.stock_location_G,39
__init.stock_location_GBO10141,GBO101,__init.stock_location_G,41
__init.stock_location_GBO10205,GBO102,__init.stock_location_G,05
__init.stock_location_GBO10371,GBO103,__init.stock_location_G,71
__init.stock_location_GBO10478,GBO104,__init.stock_location_G,78
__init.stock_location_GBO20101,GBO201,__init.stock_location_G,01
__init.stock_location_GBO20289,GBO202,__init.stock_location_G,89
__init.stock_location_GBO20355,GBO203,__init.stock_location_G,55
__init.stock_location_GBO20451,GBO204,__init.stock_location_G,51
__init.stock_location_GBO20545,GBO205,__init.stock_location_G,45
__init.stock_location_GBO30178,GBO301,__init.stock_location_G,78
__init.stock_location_GBO30295,GBO302,__init.stock_location_G,95
__init.stock_location_GBO30388,GBO303,__init.stock_location_G,88
__init.stock_location_GBO30484,GBO304,__init.stock_location_G,84
__init.stock_location_GBO30571,GBO305,__init.stock_location_G,71
__init.stock_location_GBO40151,GBO401,__init.stock_location_G,51
__init.stock_location_GBO40274,GBO402,__init.stock_location_G,74
__init.stock_location_GBO40304,GBO403,__init.stock_location_G,04
__init.stock_location_GBO40437,GBO404,__init.stock_location_G,37
__init.stock_location_GBP10137,GBP101,__init.stock_location_G,37
__init.stock_location_GBP10362,GBP103,__init.stock_location_G,62
__init.stock_location_GBP10903,GBP109,__init.stock_location_G,03
__init.stock_location_GBP11181,GBP111,__init.stock_location_G,81
__init.stock_location_GBP11391,GBP113,__init.stock_location_G,91
__init.stock_location_GBP11526,GBP115,__init.stock_location_G,26
__init.stock_location_GBP11727,GBP117,__init.stock_location_G,27
__init.stock_location_GBP20115,GBP201,__init.stock_location_G,15
__init.stock_location_GBP20380,GBP203,__init.stock_location_G,80
__init.stock_location_GBP20533,GBP205,__init.stock_location_G,33
__init.stock_location_GBP20777,GBP207,__init.stock_location_G,77
__init.stock_location_GBP21166,GBP211,__init.stock_location_G,66
__init.stock_location_GBP21314,GBP213,__init.stock_location_G,14
__init.stock_location_GBP21570,GBP215,__init.stock_location_G,70
__init.stock_location_GBP21689,GBP216,__init.stock_location_G,89
__init.stock_location_GBP21704,GBP217,__init.stock_location_G,04
__init.stock_location_GBP30112,GBP301,__init.stock_location_G,12
__init.stock_location_GBP30371,GBP303,__init.stock_location_G,71
__init.stock_location_GBP30526,GBP305,__init.stock_location_G,26
__init.stock_location_GBP30710,GBP307,__init.stock_location_G,10
__init.stock_location_GBP30993,GBP309,__init.stock_location_G,93
__init.stock_location_GBP31187,GBP311,__init.stock_location_G,87
__init.stock_location_GBP31339,GBP313,__init.stock_location_G,39
__init.stock_location_GBP31505,GBP315,__init.stock_location_G,05
__init.stock_location_GBP31728,GBP317,__init.stock_location_G,28
__init.stock_location_GBP31927,GBP319,__init.stock_location_G,27
__init.stock_location_GBP40186,GBP401,__init.stock_location_G,86
__init.stock_location_GBP40389,GBP403,__init.stock_location_G,89
__init.stock_location_GBP40561,GBP405,__init.stock_location_G,61
__init.stock_location_GBP40764,GBP407,__init.stock_location_G,64
__init.stock_location_GBP40930,GBP409,__init.stock_location_G,30
__init.stock_location_GBP41119,GBP411,__init.stock_location_G,19
__init.stock_location_GBP41302,GBP413,__init.stock_location_G,02
__init.stock_location_GBP41521,GBP415,__init.stock_location_G,21
__init.stock_location_GBP50103,GBP501,__init.stock_location_G,03
__init.stock_location_GBP50322,GBP503,__init.stock_location_G,22
__init.stock_location_GBP50545,GBP505,__init.stock_location_G,45
__init.stock_location_GBP50790,GBP507,__init.stock_location_G,90
__init.stock_location_GBP50994,GBP509,__init.stock_location_G,94
__init.stock_location_GBP51136,GBP511,__init.stock_location_G,36
__init.stock_location_GBP51392,GBP513,__init.stock_location_G,92
__init.stock_location_GBP51594,GBP515,__init.stock_location_G,94
__init.stock_location_GBR10106,GBR101,__init.stock_location_G,06
__init.stock_location_GBR10237,GBR102,__init.stock_location_G,37
__init.stock_location_GBR10326,GBR103,__init.stock_location_G,26
__init.stock_location_GBR10478,GBR104,__init.stock_location_G,78
__init.stock_location_GBR20170,GBR201,__init.stock_location_G,70
__init.stock_location_GBR20281,GBR202,__init.stock_location_G,81
__init.stock_location_GBR20325,GBR203,__init.stock_location_G,25
__init.stock_location_GBR20479,GBR204,__init.stock_location_G,79
__init.stock_location_GBR20503,GBR205,__init.stock_location_G,03
__init.stock_location_GBR30128,GBR301,__init.stock_location_G,28
__init.stock_location_GBR30206,GBR302,__init.stock_location_G,06
__init.stock_location_GBR30396,GBR303,__init.stock_location_G,96
__init.stock_location_GBR30479,GBR304,__init.stock_location_G,79
__init.stock_location_GBR30590,GBR305,__init.stock_location_G,90
__init.stock_location_GBR40160,GBR401,__init.stock_location_G,60
__init.stock_location_GBR40219,GBR402,__init.stock_location_G,19
__init.stock_location_GBR40305,GBR403,__init.stock_location_G,05
__init.stock_location_GBR40467,GBR404,__init.stock_location_G,67
__init.stock_location_GBR40522,GBR405,__init.stock_location_G,22
__init.stock_location_GBS10127,GBS101,__init.stock_location_G,27
__init.stock_location_GBS10224,GBS102,__init.stock_location_G,24
__init.stock_location_GBS10306,GBS103,__init.stock_location_G,06
__init.stock_location_GBS10418,GBS104,__init.stock_location_G,18
__init.stock_location_GBS10550,GBS105,__init.stock_location_G,50
__init.stock_location_GBS20100,GBS201,__init.stock_location_G,00
__init.stock_location_GBS20232,GBS202,__init.stock_location_G,32
__init.stock_location_GBS20334,GBS203,__init.stock_location_G,34
__init.stock_location_GBS20481,GBS204,__init.stock_location_G,81
__init.stock_location_GBS20524,GBS205,__init.stock_location_G,24
__init.stock_location_GBS30120,GBS301,__init.stock_location_G,20
__init.stock_location_GBS30276,GBS302,__init.stock_location_G,76
__init.stock_location_GBS30304,GBS303,__init.stock_location_G,04
__init.stock_location_GBS30420,GBS304,__init.stock_location_G,20
__init.stock_location_GBS30504,GBS305,__init.stock_location_G,04
__init.stock_location_GBS40180,GBS401,__init.stock_location_G,80
__init.stock_location_GBS40229,GBS402,__init.stock_location_G,29
__init.stock_location_GBS40385,GBS403,__init.stock_location_G,85
__init.stock_location_GBS40454,GBS404,__init.stock_location_G,54
__init.stock_location_GBT10158,GBT101,__init.stock_location_G,58
__init.stock_location_GBT10566,GBT105,__init.stock_location_G,66
__init.stock_location_GBT10731,GBT107,__init.stock_location_G,31
__init.stock_location_GBT10949,GBT109,__init.stock_location_G,49
__init.stock_location_GBT11155,GBT111,__init.stock_location_G,55
__init.stock_location_GBT11387,GBT113,__init.stock_location_G,87
__init.stock_location_GBT11527,GBT115,__init.stock_location_G,27
__init.stock_location_GBT11711,GBT117,__init.stock_location_G,11
__init.stock_location_GBT11959,GBT119,__init.stock_location_G,59
__init.stock_location_GBT20127,GBT201,__init.stock_location_G,27
__init.stock_location_GBT20348,GBT203,__init.stock_location_G,48
__init.stock_location_GBT20575,GBT205,__init.stock_location_G,75
__init.stock_location_GBT20762,GBT207,__init.stock_location_G,62
__init.stock_location_GBT20914,GBT209,__init.stock_location_G,14
__init.stock_location_GBT21108,GBT211,__init.stock_location_G,08
__init.stock_location_GBT21397,GBT213,__init.stock_location_G,97
__init.stock_location_GBT21584,GBT215,__init.stock_location_G,84
__init.stock_location_GBT21703,GBT217,__init.stock_location_G,03
__init.stock_location_GBT30191,GBT301,__init.stock_location_G,91
__init.stock_location_GBT30334,GBT303,__init.stock_location_G,34
__init.stock_location_GBT30504,GBT305,__init.stock_location_G,04
__init.stock_location_GBT30738,GBT307,__init.stock_location_G,38
__init.stock_location_GBT30949,GBT309,__init.stock_location_G,49
__init.stock_location_GBT31168,GBT311,__init.stock_location_G,68
__init.stock_location_GBT31398,GBT313,__init.stock_location_G,98
__init.stock_location_GBT31587,GBT315,__init.stock_location_G,87
__init.stock_location_GBT31780,GBT317,__init.stock_location_G,80
__init.stock_location_GBT40104,GBT401,__init.stock_location_G,04
__init.stock_location_GBT40297,GBT402,__init.stock_location_G,97
__init.stock_location_GBT40368,GBT403,__init.stock_location_G,68
__init.stock_location_GBT40780,GBT407,__init.stock_location_G,80
__init.stock_location_GBT40934,GBT409,__init.stock_location_G,34
__init.stock_location_GBT41164,GBT411,__init.stock_location_G,64
__init.stock_location_GBT41392,GBT413,__init.stock_location_G,92
__init.stock_location_GBT41520,GBT415,__init.stock_location_G,20
__init.stock_location_GBT41798,GBT417,__init.stock_location_G,98
__init.stock_location_GBT50131,GBT501,__init.stock_location_G,31
__init.stock_location_GBT50309,GBT503,__init.stock_location_G,09
__init.stock_location_GBT50524,GBT505,__init.stock_location_G,24
__init.stock_location_GBT50799,GBT507,__init.stock_location_G,99
__init.stock_location_GBT50941,GBT509,__init.stock_location_G,41
__init.stock_location_GBT51100,GBT511,__init.stock_location_G,00
__init.stock_location_GBT51312,GBT513,__init.stock_location_G,12
__init.stock_location_GBT51552,GBT515,__init.stock_location_G,52
__init.stock_location_GBT51751,GBT517,__init.stock_location_G,51
__init.stock_location_GBU10237,GBU102,__init.stock_location_G,37
__init.stock_location_GBU10353,GBU103,__init.stock_location_G,53
__init.stock_location_GBU10416,GBU104,__init.stock_location_G,16
__init.stock_location_GBU20155,GBU201,__init.stock_location_G,55
__init.stock_location_GBU20292,GBU202,__init.stock_location_G,92
__init.stock_location_GBU20367,GBU203,__init.stock_location_G,67
__init.stock_location_GBU20403,GBU204,__init.stock_location_G,03
__init.stock_location_GBU20563,GBU205,__init.stock_location_G,63
__init.stock_location_GBU30186,GBU301,__init.stock_location_G,86
__init.stock_location_GBU30231,GBU302,__init.stock_location_G,31
__init.stock_location_GBU30316,GBU303,__init.stock_location_G,16
__init.stock_location_GBU30465,GBU304,__init.stock_location_G,65
__init.stock_location_GBU30572,GBU305,__init.stock_location_G,72
__init.stock_location_GBU40163,GBU401,__init.stock_location_G,63
__init.stock_location_GBU40201,GBU402,__init.stock_location_G,01
__init.stock_location_GBU40337,GBU403,__init.stock_location_G,37
__init.stock_location_GBU40426,GBU404,__init.stock_location_G,26
__init.stock_location_GBU40535,GBU405,__init.stock_location_G,35
__init.stock_location_GBV10108,GBV101,__init.stock_location_G,08
__init.stock_location_GBV10246,GBV102,__init.stock_location_G,46
__init.stock_location_GBV10305,GBV103,__init.stock_location_G,05
__init.stock_location_GBV10417,GBV104,__init.stock_location_G,17
__init.stock_location_GBV20125,GBV201,__init.stock_location_G,25
__init.stock_location_GBV20212,GBV202,__init.stock_location_G,12
__init.stock_location_GBV20338,GBV203,__init.stock_location_G,38
__init.stock_location_GBV20405,GBV204,__init.stock_location_G,05
__init.stock_location_GBV20562,GBV205,__init.stock_location_G,62
__init.stock_location_GBV30109,GBV301,__init.stock_location_G,09
__init.stock_location_GBV30260,GBV302,__init.stock_location_G,60
__init.stock_location_GBV30361,GBV303,__init.stock_location_G,61
__init.stock_location_GBV30403,GBV304,__init.stock_location_G,03
__init.stock_location_GBV30581,GBV305,__init.stock_location_G,81
__init.stock_location_GBV40154,GBV401,__init.stock_location_G,54
__init.stock_location_GBV40277,GBV402,__init.stock_location_G,77
__init.stock_location_GBV40360,GBV403,__init.stock_location_G,60
__init.stock_location_GBV40401,GBV404,__init.stock_location_G,01
__init.stock_location_GBV40587,GBV405,__init.stock_location_G,87
__init.stock_location_GBX10191,GBX101,__init.stock_location_G,91
__init.stock_location_GBX10370,GBX103,__init.stock_location_G,70
__init.stock_location_GBX10502,GBX105,__init.stock_location_G,02
__init.stock_location_GBX10757,GBX107,__init.stock_location_G,57
__init.stock_location_GBX10830,GBX108,__init.stock_location_G,30
__init.stock_location_GBX10940,GBX109,__init.stock_location_G,40
__init.stock_location_GBX11109,GBX111,__init.stock_location_G,09
__init.stock_location_GBX11322,GBX113,__init.stock_location_G,22
__init.stock_location_GBX11516,GBX115,__init.stock_location_G,16
__init.stock_location_GBX20345,GBX203,__init.stock_location_G,45
__init.stock_location_GBX20512,GBX205,__init.stock_location_G,12
__init.stock_location_GBX20734,GBX207,__init.stock_location_G,34
__init.stock_location_GBX20961,GBX209,__init.stock_location_G,61
__init.stock_location_GBX21182,GBX211,__init.stock_location_G,82
__init.stock_location_GBX21345,GBX213,__init.stock_location_G,45
__init.stock_location_GBX21518,GBX215,__init.stock_location_G,18
__init.stock_location_GBX30118,GBX301,__init.stock_location_G,18
__init.stock_location_GBX30330,GBX303,__init.stock_location_G,30
