id,width,depth,length,weight
__import__.product_8229096,0,0,0,0
__import__.product_8229104,0,0,0,0
__import__.product_8229110,0,0,0,0
__import__.product_8229127,0,0,0,0
__import__.product_8229133,0,0,0,0
__import__.product_8229392,0,0,0,0
__import__.product_8229498,0,0,0,0
__import__.product_8229676,0,0,0,0
__import__.product_8229682,0,0,0,0
__import__.product_8230202,0,0,0,0
__import__.product_8230219,0,0,0,0
__import__.product_8230225,0,0,0,0
__import__.product_8230248,0,0,0,0
__import__.product_8230403,0,0,0,0
__import__.product_8230952,0,0,0,0
__import__.product_8231029,0,0,0,0
__import__.product_8231466,0,0,0,0
__import__.product_8231489,0,0,0,0
__import__.product_8231845,0,0,0,0
__import__.product_8231851,0,0,0,0
__import__.product_8231874,0,0,0,0
__import__.product_8231928,0,0,0,0
__import__.product_8231934,0,0,0,0
__import__.product_8231940,0,0,0,0
__import__.product_8231957,0,0,0,0
__import__.product_8231986,0,0,0,0
__import__.product_8232046,0,0,0,0
__import__.product_8232112,0,0,0,0
__import__.product_8232129,0,0,0,0
__import__.product_8232135,0,0,0,0
__import__.product_8232164,0,0,0,0
__import__.product_8232224,0,0,0,0
__import__.product_8232230,0,0,0,0
__import__.product_8233117,0,0,0,0
__import__.product_8234022,0,0,0,0
__import__.product_8234140,0,0,0,0
__import__.product_8234447,0,0,0,0
__import__.product_8235955,0,0,0,0
__import__.product_8236558,0,0,0,0
__import__.product_8236825,0,0,0,0
__import__.product_8236877,0,0,0,0
__import__.product_8236908,0,0,0,0
__import__.product_8237032,0,0,0,0
__import__.product_8237138,0,0,0,0
__import__.product_8237144,0,0,0,0
__import__.product_8237167,0,0,0,0
__import__.product_8237316,0,0,0,0
__import__.product_8237405,0,0,0,0
__import__.product_8237411,0,0,0,0
__import__.product_8237807,0,0,0,0
__import__.product_8238557,0,0,0,0
__import__.product_8238770,0,0,0,0
__import__.product_8239203,0,0,0,0
__import__.product_8239261,0,0,0,0
__import__.product_8239462,0,0,0,0
__import__.product_8239835,0,0,0,0
__import__.product_8239858,0,0,0,0
__import__.product_8239870,0,0,0,0
__import__.product_8239901,0,0,0,0
__import__.product_8240040,0,0,0,0
__import__.product_8240353,0,0,0,0
__import__.product_8241298,0,0,0,0
__import__.product_8241306,0,0,0,0
__import__.product_8241329,0,0,0,0
__import__.product_8241335,0,0,0,0
__import__.product_8242079,0,0,0,0
__import__.product_8242139,0,0,0,0
__import__.product_8242352,0,0,0,0
__import__.product_8243021,0,0,0,0
__import__.product_8243570,0,0,0,0
__import__.product_8243587,0,0,0,0
__import__.product_8243699,0,0,0,0
__import__.product_8243825,0,0,0,0
__import__.product_8243831,0,0,0,0
__import__.product_8243848,0,0,0,0
__import__.product_8243920,0,0,0,0
__import__.product_8244492,0,0,0,0
__import__.product_8244575,0,0,0,0
__import__.product_8244724,0,0,0,0
__import__.product_8244799,0,0,0,0
__import__.product_8244807,0,0,0,0
__import__.product_8245037,0,0,0,0
__import__.product_8245043,0,0,0,0
__import__.product_8245184,0,0,0,0
__import__.product_8245209,0,0,0,0
__import__.product_8245623,0,0,0,0
__import__.product_8245646,0,0,0,0
__import__.product_8245801,0,0,0,0
__import__.product_8246344,0,0,0,0
__import__.product_8246396,0,0,0,0
__import__.product_8246456,0,0,0,0
__import__.product_8246462,0,0,0,0
__import__.product_8246491,0,0,0,0
__import__.product_8247504,0,0,0,0
__import__.product_8247786,0,0,0,0
__import__.product_8247792,0,0,0,0
__import__.product_8247800,0,0,0,0
__import__.product_8247817,0,0,0,0
__import__.product_8247987,0,0,0,0
__import__.product_8247993,0,0,0,0
__import__.product_8248194,0,0,0,0
__import__.product_8248225,0,0,0,0
__import__.product_8248231,0,0,0,0
__import__.product_8248248,0,0,0,0
__import__.product_8248260,0,0,0,0
__import__.product_8248277,0,0,0,0
__import__.product_8248283,0,0,0,0
__import__.product_8248308,0,0,0,0
__import__.product_8248484,0,0,0,0
__import__.product_8248490,0,0,0,0
__import__.product_8248509,0,0,0,0
__import__.product_8248515,0,0,0,0
__import__.product_8248521,0,0,0,0
__import__.product_8248751,0,0,0,0
__import__.product_8248975,0,0,0,0
__import__.product_8249147,0,0,0,0
__import__.product_8249199,0,0,0,0
__import__.product_8249259,0,0,0,0
__import__.product_8249265,0,0,0,0
__import__.product_8249271,0,0,0,0
__import__.product_8249288,0,0,0,0
__import__.product_8249294,0,0,0,0
__import__.product_8249360,0,0,0,0
__import__.product_8249869,0,0,0,0
__import__.product_8249874,0,0,0,0
__import__.product_8249880,0,0,0,0
__import__.product_8249897,0,0,0,0
__import__.product_8250127,0,0,0,0
__import__.product_8250156,0,0,0,0
__import__.product_8250162,0,0,0,0
__import__.product_8250297,0,0,0,0
__import__.product_8250506,0,0,0,0
__import__.product_8250512,0,0,0,0
__import__.product_8250541,0,0,0,0
__import__.product_8250570,0,0,0,0
__import__.product_8250682,0,0,0,0
__import__.product_8250972,0,0,0,0
__import__.product_8251144,0,0,0,0
__import__.product_8251150,0,0,0,0
__import__.product_8251210,0,0,0,0
__import__.product_8251227,0,0,0,0
__import__.product_8251233,0,0,0,0
__import__.product_8251256,0,0,0,0
__import__.product_8251262,0,0,0,0
__import__.product_8251279,0,0,0,0
__import__.product_8251285,0,0,0,0
__import__.product_8251291,0,0,0,0
__import__.product_8251316,0,0,0,0
__import__.product_8251322,0,0,0,0
__import__.product_8251339,0,0,0,0
__import__.product_8251345,0,0,0,0
__import__.product_8251368,0,0,0,0
__import__.product_8251374,0,0,0,0
__import__.product_8251380,0,0,0,0
__import__.product_8251397,0,0,0,0
__import__.product_8251523,0,0,0,0
__import__.product_8251546,0,0,0,0
__import__.product_8251552,0,0,0,0
__import__.product_8251658,0,0,0,0
__import__.product_8251664,0,0,0,0
__import__.product_8251718,0,0,0,0
__import__.product_8251724,0,0,0,0
__import__.product_8251730,0,0,0,0
__import__.product_8251747,0,0,0,0
__import__.product_8251813,0,0,0,0
__import__.product_8251842,0,0,0,0
__import__.product_8252132,0,0,0,0
__import__.product_8252215,0,0,0,0
__import__.product_8252221,0,0,0,0
__import__.product_8252238,0,0,0,0
__import__.product_8252244,0,0,0,0
__import__.product_8252333,0,0,0,0
__import__.product_8252379,0,0,0,0
__import__.product_8252385,0,0,0,0
__import__.product_8252416,0,0,0,0
__import__.product_8252422,0,0,0,0
__import__.product_8252534,0,0,0,0
__import__.product_8252540,0,0,0,0
__import__.product_8252557,0,0,0,0
__import__.product_8252563,0,0,0,0
__import__.product_8252586,0,0,0,0
__import__.product_8252592,0,0,0,0
__import__.product_8252729,0,0,0,0
__import__.product_8252741,0,0,0,0
__import__.product_8252830,0,0,0,0
__import__.product_8252847,0,0,0,0
__import__.product_8252853,0,0,0,0
__import__.product_8252936,0,0,0,0
__import__.product_8253628,0,0,0,0
__import__.product_8253752,0,0,0,0
__import__.product_8253887,0,0,0,0
__import__.product_8253930,0,0,0,0
__import__.product_8253947,0,0,0,0
__import__.product_8253953,0,0,0,0
__import__.product_8253982,0,0,0,0
__import__.product_8254007,0,0,0,0
__import__.product_8254384,0,0,0,0
__import__.product_8254390,0,0,0,0
__import__.product_8254409,0,0,0,0
__import__.product_8254792,0,0,0,0
__import__.product_8254800,0,0,0,0
__import__.product_8254958,0,0,0,0
__import__.product_8256006,0,0,0,0
__import__.product_8256012,0,0,0,0
__import__.product_8256029,0,0,0,0
__import__.product_8256035,0,0,0,0
__import__.product_8256101,0,0,0,0
__import__.product_8256118,0,0,0,0
__import__.product_8256325,0,0,0,0
__import__.product_8256331,0,0,0,0
__import__.product_8256495,0,0,0,0
__import__.product_8256696,0,0,0,0
__import__.product_8256704,0,0,0,0
__import__.product_8256963,0,0,0,0
__import__.product_8256986,0,0,0,0
__import__.product_8256992,0,0,0,0
__import__.product_8257000,0,0,0,0
__import__.product_8257017,0,0,0,0
__import__.product_8257023,0,0,0,0
__import__.product_8257046,0,0,0,0
__import__.product_8257052,0,0,0,0
__import__.product_8257218,0,0,0,0
__import__.product_8257282,0,0,0,0
__import__.product_8257313,0,0,0,0
__import__.product_8258235,0,0,0,0
__import__.product_8258471,0,0,0,0
__import__.product_8258494,0,0,0,0
__import__.product_8258637,0,0,0,0
__import__.product_8258643,0,0,0,0
__import__.product_8258666,0,0,0,0
__import__.product_8258821,0,0,0,0
__import__.product_8258838,0,0,0,0
__import__.product_8258850,0,0,0,0
__import__.product_8258927,0,0,0,0
__import__.product_8258979,0,0,0,0
__import__.product_8259016,0,0,0,0
__import__.product_8259022,0,0,0,0
__import__.product_8259223,0,0,0,0
__import__.product_8259246,0,0,0,0
__import__.product_8259845,5.20,16.40,5.20,0.30
__import__.product_8259849,0,0,0,0
__import__.product_8259856,7.00,9.50,7.30,0.10
__import__.product_8260114,0,0,0,0
__import__.product_8260120,0,0,0,0
__import__.product_8260143,0,0,0,0
__import__.product_8260189,0,0,0,0
__import__.product_8260195,0,0,0,0
__import__.product_8260551,0,0,0,0
__import__.product_8260887,0,0,0,0
__import__.product_8260982,0,0,0,0
__import__.product_8261177,0,0,0,0
__import__.product_8261881,0,0,0,0
__import__.product_8262047,0,0,0,0
__import__.product_8262432,0,0,0,0
__import__.product_8262449,0,0,0,0
__import__.product_8262805,0,0,0,0
__import__.product_8262811,0,0,0,0
__import__.product_8263727,0,0,0,0
__import__.product_8264135,0,0,0,0
__import__.product_8264218,0,0,0,0
__import__.product_8264224,0,0,0,0
__import__.product_8264483,0,0,0,0
__import__.product_8264572,0,0,0,0
__import__.product_8264661,0,0,0,0
__import__.product_8266654,0,0,0,0
__import__.product_8266967,0,0,0,0
__import__.product_8267659,0,0,0,0
__import__.product_8267984,0,0,0,0
__import__.product_8268009,0,0,0,0
__import__.product_8268558,0,0,0,0
__import__.product_8268742,0,0,0,0
__import__.product_8268759,0,0,0,0
__import__.product_8268771,0,0,0,0
__import__.product_8268877,0,0,0,0
__import__.product_8268972,0,0,0,0
__import__.product_8268989,0,0,0,0
__import__.product_8269055,0,0,0,0
__import__.product_8269061,0,0,0,0
__import__.product_8269233,0,0,0,0
__import__.product_8269262,0,0,0,0
__import__.product_8269279,0,0,0,0
__import__.product_8269285,0,0,0,0
__import__.product_8269322,0,0,0,0
__import__.product_8269552,0,0,0,0
__import__.product_8270019,5.20,9.70,5.20,0.20
__import__.product_8270029,5.20,9.70,5.20,0.20
__import__.product_8270091,40.10,13.80,59.90,10.00
__import__.product_8270093,40.10,13.80,59.90,10.00
__import__.product_8270118,0,0,0,10.00
__import__.product_8270155,13.60,2.50,17.80,0.10
__import__.product_8270170,10.10,17.50,10.10,1.10
__import__.product_8270193,8.50,23.00,8.50,1.10
__import__.product_8270202,5.20,9.70,5.20,0.20
__import__.product_8270207,13.60,2.40,18.00,0.10
__import__.product_8270237,44.60,12.90,73.80,15.00
__import__.product_8270246,44.60,12.90,73.80,15.00
__import__.product_8270259,44.60,12.90,73.80,15.00
__import__.product_8270271,15.00,11.10,22.20,2.40
__import__.product_8270348,0,0,0,0
__import__.product_8270414,0,0,0,0
__import__.product_8270420,0,0,0,0
__import__.product_8270437,0,0,0,0
__import__.product_8270578,0,0,0,0
__import__.product_8271017,0,0,0,0
__import__.product_8271715,0,0,0,0
__import__.product_8272732,0,0,0,0
__import__.product_8272761,0,0,0,0
__import__.product_8272778,0,0,0,0
__import__.product_8272850,0,0,0,0
__import__.product_8272867,0,0,0,0
__import__.product_8273358,0,0,0,0
__import__.product_8273499,0,0,0,0
__import__.product_8273625,0,0,0,0
__import__.product_8274493,0,0,0,0
__import__.product_8274955,0,0,0,0
__import__.product_8274961,0,0,0,0
__import__.product_8275647,0,0,0,0
__import__.product_8276339,0,0,0,0
__import__.product_8278999,0,0,0,0
__import__.product_8279740,0,0,0,0
__import__.product_8279800,0,0,0,0
__import__.product_8279970,0,0,0,0
__import__.product_8279987,0,0,0,0
__import__.product_8280080,0,0,0,0
__import__.product_8280542,0,0,0,0
__import__.product_8281317,0,0,0,0
__import__.product_8281323,0,0,0,0
__import__.product_8281346,0,0,0,0
__import__.product_8281352,0,0,0,0
__import__.product_8281369,0,0,0,0
__import__.product_8281375,0,0,0,0
__import__.product_8281464,0,0,0,0
__import__.product_8281470,0,0,0,0
__import__.product_8281487,0,0,0,0
__import__.product_8281518,0,0,0,0
__import__.product_8281553,0,0,0,0
__import__.product_8282009,0,0,0,0
__import__.product_8282920,0,0,0,0
__import__.product_8282937,0,0,0,0
__import__.product_8282943,0,0,0,0
__import__.product_8282966,0,0,0,0
__import__.product_8282989,0,0,0,0
__import__.product_8283115,0,0,0,0
__import__.product_8283210,0,0,0,0
__import__.product_8283440,0,0,0,0
__import__.product_8283552,0,0,0,0
__import__.product_8283730,0,0,0,0
__import__.product_8284161,0,0,0,0
__import__.product_8285835,0,0,0,0
__import__.product_8285999,0,0,0,0
__import__.product_8286467,0,0,0,0
__import__.product_8286562,0,0,0,0
__import__.product_8286585,0,0,0,0
__import__.product_8287018,0,0,0,0
__import__.product_8287024,0,0,0,0
__import__.product_8287047,0,0,0,0
__import__.product_8287389,0,0,0,0
__import__.product_8287403,0,0,0,0
__import__.product_8287455,0,0,0,0
__import__.product_8287768,0,0,0,0
__import__.product_8288348,0,0,0,0
__import__.product_8288561,0,0,0,0
__import__.product_8288578,0,0,0,0
__import__.product_8289371,0,0,0,0
__import__.product_8289690,0,0,0,0
__import__.product_8289916,0,0,0,0
__import__.product_8290084,0,0,0,0
__import__.product_8290121,0,0,0,0
__import__.product_8290457,0,0,0,0
__import__.product_8290463,0,0,0,0
__import__.product_8290635,0,0,0,0
__import__.product_8290641,0,0,0,0
__import__.product_8290670,4.10,13.10,4.10,0.10
__import__.product_8290865,0,0,0,0
__import__.product_8290888,0,0,0,0
__import__.product_8291310,0,0,0,0
__import__.product_8291439,0,0,0,0
__import__.product_8291451,0,0,0,0
__import__.product_8291563,0,0,0,0
__import__.product_8291698,0,0,0,0
__import__.product_8291712,0,0,0,0
__import__.product_8291876,0,0,0,0
__import__.product_8291988,0,0,0,0
__import__.product_8292002,0,0,0,0
__import__.product_8292019,0,0,0,0
__import__.product_8292025,0,0,0,0
__import__.product_8292410,0,0,0,0
__import__.product_8292433,0,0,0,0
__import__.product_8292522,0,0,0,0
__import__.product_8292539,0,0,0,0
__import__.product_8292568,0,0,0,0
__import__.product_8292746,0,0,0,0
__import__.product_8292930,0,0,0,0
__import__.product_8293013,0,0,0,0
__import__.product_8293036,0,0,0,0
__import__.product_8293042,0,0,0,0
__import__.product_8293071,0,0,0,0
__import__.product_8293102,0,0,0,0
__import__.product_8293183,0,0,0,0
__import__.product_8293237,0,0,0,0
__import__.product_8293243,0,0,0,0
__import__.product_8293349,0,0,0,0
__import__.product_8293378,0,0,0,0
__import__.product_8293384,0,0,0,0
__import__.product_8293390,0,0,0,0
__import__.product_8293409,0,0,0,0
__import__.product_8293415,0,0,0,0
__import__.product_8293421,0,0,0,0
__import__.product_8293438,0,0,0,0
__import__.product_8293444,0,0,0,0
__import__.product_8293450,0,0,0,0
__import__.product_8293467,0,0,0,0
__import__.product_8293473,0,0,0,0
__import__.product_8293496,0,0,0,0
__import__.product_8293562,0,0,0,0
__import__.product_8294248,0,0,0,0
__import__.product_8294892,0,0,0,0
__import__.product_8295093,0,0,0,0
__import__.product_8295199,0,0,0,0
__import__.product_8295259,0,0,0,0
__import__.product_8295265,0,0,0,0
__import__.product_8295377,0,0,0,0
__import__.product_8295420,0,0,0,0
__import__.product_8295466,0,0,0,0
__import__.product_8296230,0,0,0,0
__import__.product_8296282,0,0,0,0
__import__.product_8296299,0,0,0,0
__import__.product_8296342,0,0,0,0
__import__.product_8296537,0,0,0,0
__import__.product_8296543,0,0,0,0
__import__.product_8296684,0,0,0,0
__import__.product_8296690,0,0,0,0
__import__.product_8297092,0,0,0,0
__import__.product_8297229,0,0,0,0
__import__.product_8297784,0,0,0,0
__import__.product_8297956,0,0,0,0
__import__.product_8297962,0,0,0,0
__import__.product_8297979,0,0,0,0
__import__.product_8297985,0,0,0,0
__import__.product_8298016,0,0,0,0
__import__.product_8298128,0,0,0,0
__import__.product_8298200,0,0,0,0
__import__.product_8298217,0,0,0,0
__import__.product_8298246,0,0,0,0
__import__.product_8298252,0,0,0,0
__import__.product_8298281,0,0,0,0
__import__.product_8298306,0,0,0,0
__import__.product_8298418,0,0,0,0
__import__.product_8298453,0,0,0,0
__import__.product_8298720,0,0,0,0
__import__.product_8298737,0,0,0,0
__import__.product_8298743,0,0,0,0
__import__.product_8298766,0,0,0,0
__import__.product_8298793,38.00,20.00,73.00,7.40
__import__.product_8298803,38.90,25.10,55.00,10.90
__import__.product_8299317,0,0,0,0
__import__.product_8299352,0,0,0,0
__import__.product_8299501,0,0,0,0
__import__.product_8299576,0,0,0,0
__import__.product_8299814,0,0,0,0
__import__.product_8299843,0,0,0,0
__import__.product_8300411,0,0,0,0
__import__.product_8300500,0,0,0,0
__import__.product_8300670,0,0,0,0
__import__.product_8310301,8.50,25.90,8.50,1.00
__import__.product_8310421,0,0,0,0
__import__.product_8314000,37.40,8.00,55.00,7.50
__import__.product_8324500,0,0,0,0
__import__.product_8330017,5.20,9.90,5.20,0.20
__import__.product_8330027,5.20,9.70,5.20,0.20
__import__.product_8330029,5.20,9.80,5.20,0.20
__import__.product_8330041,5.20,9.80,5.20,0.20
__import__.product_8330049,8.30,5.60,12.20,0.20
__import__.product_8330145,0,0,0,0
__import__.product_8330151,0,0,0,0
__import__.product_8331133,0,0,0,0
__import__.product_8331185,0,0,0,0
__import__.product_8331191,0,0,0,0
__import__.product_8331216,0,0,0,0
__import__.product_8331222,0,0,0,0
__import__.product_8331848,0,0,0,0
__import__.product_8331860,0,0,0,0
__import__.product_8331920,0,0,0,0
__import__.product_8331943,0,0,0,0
__import__.product_8332061,0,0,0,0
__import__.product_8332078,0,0,0,0
__import__.product_8332109,0,0,0,0
__import__.product_8332322,0,0,0,0
__import__.product_8332345,0,0,0,0
__import__.product_8332351,0,0,0,0
__import__.product_8332368,0,0,0,0
__import__.product_8332374,0,0,0,0
__import__.product_8332380,0,0,0,0
__import__.product_8332977,0,0,0,0
__import__.product_8333037,0,0,0,0
__import__.product_8333043,0,0,0,0
__import__.product_8333066,0,0,0,0
__import__.product_8333072,0,0,0,0
__import__.product_8333103,3.50,64.00,90.00,3.70
__import__.product_8333132,0,0,0,0
__import__.product_8333161,0,0,0,0
__import__.product_8333178,0,0,0,0
__import__.product_8333273,0,0,0,0
__import__.product_8333296,0,0,0,0
__import__.product_8333563,46.00,1.10,29.50,0
__import__.product_8333623,2.00,54.80,98.50,2.00
__import__.product_8333652,0,0,0,0
__import__.product_8333681,0,0,0,0
__import__.product_8333698,0,0,0,0
__import__.product_8333712,0,0,0,0
__import__.product_8333741,0,0,0,0
__import__.product_8333818,0,0,0,0
__import__.product_8333830,0,0,0,0
__import__.product_8333942,0,0,0,0
__import__.product_8334137,0,0,0,0
__import__.product_8334143,0,0,0,0
__import__.product_8334249,0,0,0,0
__import__.product_8334255,0,0,0,0
__import__.product_8334261,0,0,0,0
__import__.product_8334278,0,0,0,0
__import__.product_8334284,0,0,0,0
__import__.product_8334290,0,0,0,0
__import__.product_8334309,0,0,0,0
__import__.product_8334315,0,0,0,0
__import__.product_8334321,0,0,0,0
__import__.product_8334338,0,0,0,0
__import__.product_8334344,0,0,0,0
__import__.product_8334427,0,0,0,0
__import__.product_8335071,0,0,0,0
__import__.product_8335326,0,0,0,0
__import__.product_8335349,0,0,0,0
__import__.product_8335355,0,0,0,0
__import__.product_8335361,0,0,0,0
__import__.product_8335467,0,0,0,0
__import__.product_8335786,0,0,0,0
__import__.product_8335792,0,0,0,0
__import__.product_8335800,0,0,0,0
__import__.product_8336248,0,0,0,0
__import__.product_8336455,0,0,0,0
__import__.product_8336567,0,0,0,0
__import__.product_8336716,0,0,0,0
__import__.product_8336780,0,0,0,0
__import__.product_8336828,0,0,0,0
__import__.product_8337124,0,0,0,0
__import__.product_8337130,0,0,0,0
__import__.product_8337147,0,0,0,0
__import__.product_8337236,0,0,0,0
__import__.product_8337609,0,0,0,0
__import__.product_8337762,0,0,0,0
__import__.product_8337779,0,0,0,0
__import__.product_8337940,0,0,0,0
__import__.product_8338052,0,0,0,0
__import__.product_8338098,0,0,0,0
__import__.product_8338336,0,0,0,0
__import__.product_8338454,0,0,0,0
__import__.product_8338661,0,0,0,0
__import__.product_8338885,0,0,0,0
__import__.product_8338974,0,0,0,0
__import__.product_8338980,0,0,0,0
__import__.product_8339554,0,0,0,0
__import__.product_8339577,0,0,0,0
__import__.product_8339608,0,0,0,0
__import__.product_8339614,0,0,0,0
__import__.product_8339637,0,0,0,0
__import__.product_8339643,0,0,0,0
__import__.product_8339689,0,0,0,0
__import__.product_8339695,0,0,0,0
__import__.product_8339703,0,0,0,0
__import__.product_8339726,0,0,0,0
__import__.product_8339732,0,0,0,0
__import__.product_8339749,0,0,0,0
__import__.product_8339755,0,0,0,0
__import__.product_8339761,0,0,0,0
__import__.product_8339844,0,0,0,0
__import__.product_8339867,0,0,0,0
__import__.product_8340072,0,0,0,0
__import__.product_8340356,0,0,0,0
__import__.product_8340379,0,0,0,0
__import__.product_8340385,0,0,0,0
__import__.product_8341120,0,0,0,0
__import__.product_8341249,0,0,0,0
__import__.product_8341373,0,0,0,0
__import__.product_8341545,0,0,0,0
__import__.product_8341628,0,0,0,0
__import__.product_8341870,0,0,0,0
__import__.product_8342065,0,0,0,0
__import__.product_8342094,0,0,0,0
__import__.product_8342579,98.20,8.00,70.20,6.60
__import__.product_8342680,0,0,0,0
__import__.product_8342728,0,0,0,0
__import__.product_8343739,0,0,0,0
__import__.product_8343952,0,0,0,0
__import__.product_8344087,0,0,0,0
__import__.product_8344147,0,0,0,0
__import__.product_8344466,0,0,0,0
__import__.product_8345000,0,0,0,0
__import__.product_8345709,0,0,0,0
__import__.product_8346028,0,0,0,0
__import__.product_8346169,0,0,0,0
__import__.product_8346264,0,0,0,0
__import__.product_8346318,0,0,0,0
__import__.product_8346548,0,0,0,0
__import__.product_8347045,0,0,0,0
__import__.product_8347105,0,0,0,0
__import__.product_8347252,7.70,27.50,7.70,1.10
__import__.product_8347298,0,0,0,0
__import__.product_8347447,0,0,0,0
__import__.product_8347476,0,0,0,0
__import__.product_8347625,0,0,0,0
__import__.product_8347631,0,0,0,0
__import__.product_8347648,0,0,0,0
__import__.product_8347654,0,0,0,0
__import__.product_8347683,0,0,0,0
__import__.product_8347714,0,0,0,0
__import__.product_8347789,0,0,0,0
__import__.product_8347795,0,0,0,0
__import__.product_8347803,0,0,0,0
__import__.product_8348234,0,0,0,0
__import__.product_8348464,0,0,0,0
__import__.product_8349191,0,0,0,0
__import__.product_8349251,0,0,0,0
__import__.product_8349357,0,0,0,0
__import__.product_8349363,0,0,0,0
__import__.product_8349535,0,0,0,0
__import__.product_8349848,0,0,0,0
__import__.product_8350633,0,0,0,0
__import__.product_8350685,0,0,0,0
__import__.product_8350780,0,0,0,0
__import__.product_8351420,0,0,0,0
__import__.product_8352046,0,0,0,0
__import__.product_8352052,0,0,0,0
__import__.product_8352069,0,0,0,0
__import__.product_8352247,0,0,0,0
__import__.product_8352253,0,0,0,0
__import__.product_8352365,0,0,0,0
__import__.product_8352394,0,0,0,0
__import__.product_8352448,0,0,0,0
__import__.product_8352661,0,0,0,0
__import__.product_8352856,0,0,0,0
__import__.product_8352879,0,0,0,0
__import__.product_8352885,0,0,0,0
__import__.product_8352891,0,0,0,0
__import__.product_8353123,0,0,0,0
__import__.product_8353910,0,0,0,0
__import__.product_8353927,0,0,0,0
__import__.product_8354200,0,0,0,0
__import__.product_8354217,0,0,0,0
__import__.product_8354223,0,0,0,0
__import__.product_8354246,0,0,0,0
__import__.product_8354252,0,0,0,0
__import__.product_8354418,0,0,0,0
__import__.product_8354453,0,0,0,0
__import__.product_8354476,0,0,0,0
__import__.product_8355257,0,0,0,0
__import__.product_8355665,0,0,0,0
__import__.product_8355671,0,0,0,0
__import__.product_8355694,0,0,0,0
__import__.product_8355808,0,0,0,0
__import__.product_8355814,0,0,0,0
__import__.product_8355903,0,0,0,0
__import__.product_8356073,0,0,0,0
__import__.product_8356216,0,0,0,0
__import__.product_8356222,0,0,0,0
__import__.product_8356239,0,0,0,0
__import__.product_8356995,0,0,0,0
__import__.product_8357032,0,0,0,0
__import__.product_8357701,0,0,0,0
__import__.product_8357776,0,0,0,0
__import__.product_8357782,0,0,0,0
__import__.product_8357807,0,0,0,0
__import__.product_8357865,0,0,0,0
__import__.product_8357919,0,0,0,0
__import__.product_8357925,0,0,0,0
__import__.product_8357931,0,0,0,0
__import__.product_8358103,0,0,0,0
__import__.product_8358801,0,0,0,0
__import__.product_8358959,0,0,0,0
__import__.product_8359060,0,0,0,0
__import__.product_8359077,0,0,0,0
__import__.product_8360063,0,0,0,0
__import__.product_8360382,0,0,0,0
__import__.product_8360790,0,0,0,0
__import__.product_8360821,0,0,0,0
__import__.product_8360896,0,0,0,0
__import__.product_8361105,0,0,0,0
__import__.product_8361192,0,0,0,0
__import__.product_8361306,0,0,0,0
__import__.product_8361329,0,0,0,0
__import__.product_8361418,0,0,0,0
__import__.product_8361944,0,0,0,0
__import__.product_8362027,0,0,0,0
__import__.product_8362062,0,0,0,0
__import__.product_8362205,0,0,0,0
__import__.product_8362501,0,0,0,0
__import__.product_8362659,0,0,0,0
__import__.product_8362665,0,0,0,0
__import__.product_8362671,0,0,0,0
__import__.product_8362688,0,0,0,0
__import__.product_8362694,0,0,0,0
__import__.product_8362702,0,0,0,0
__import__.product_8362719,0,0,0,0
__import__.product_8362725,0,0,0,0
__import__.product_8363073,0,0,0,0
__import__.product_8363096,0,0,0,0
__import__.product_8363216,0,0,0,0
__import__.product_8363222,0,0,0,0
__import__.product_8363239,0,0,0,0
__import__.product_8363245,0,0,0,0
__import__.product_8363251,0,0,0,0
__import__.product_8363268,0,0,0,0
__import__.product_8363274,0,0,0,0
__import__.product_8363280,0,0,0,0
__import__.product_8363297,0,0,0,0
__import__.product_8363363,0,0,0,0
__import__.product_8363570,0,0,0,0
__import__.product_8363587,0,0,0,0
__import__.product_8363618,0,0,0,0
__import__.product_8363647,0,0,0,0
__import__.product_8363699,0,0,0,0
__import__.product_8363759,0,0,0,0
__import__.product_8363908,0,0,0,0
__import__.product_8363937,0,0,0,0
__import__.product_8364121,0,0,0,0
__import__.product_8364173,0,0,0,0
__import__.product_8364434,0,0,0,0
__import__.product_8364581,0,0,0,0
__import__.product_8364598,0,0,0,0
__import__.product_8364687,0,0,0,0
__import__.product_8364782,0,0,0,0
__import__.product_8364888,0,0,0,0
__import__.product_8365072,0,0,0,0
__import__.product_8365362,0,0,0,0
__import__.product_8365379,0,0,0,0
__import__.product_8365391,0,0,0,0
__import__.product_8365824,0,0,0,0
__import__.product_8365830,0,0,0,0
__import__.product_8365847,0,0,0,0
__import__.product_8365936,0,0,0,0
__import__.product_8366060,0,0,0,0
__import__.product_8366120,0,0,0,0
__import__.product_8366137,0,0,0,0
__import__.product_8366143,0,0,0,0
__import__.product_8366166,0,0,0,0
__import__.product_8366172,0,0,0,0
__import__.product_8366226,0,0,0,0
__import__.product_8366284,0,0,0,0
__import__.product_8366338,0,0,0,0
__import__.product_8366491,0,0,0,0
__import__.product_8366723,0,0,0,0
__import__.product_8366752,0,0,0,0
__import__.product_8366769,0,0,0,0
__import__.product_8366775,0,0,0,0
__import__.product_8366812,0,0,0,0
__import__.product_8366887,0,0,0,0
__import__.product_8366893,0,0,0,0
__import__.product_8367042,0,0,0,0
__import__.product_8367355,0,0,0,0
__import__.product_8367361,0,0,0,0
__import__.product_8367438,0,0,0,0
__import__.product_8367467,0,0,0,0
__import__.product_8367556,0,0,0,0
__import__.product_8367645,0,0,0,0
__import__.product_8367875,0,0,0,0
