id,width,depth,length
__import__.product_1425412,5.00,4.30,8.60
__import__.product_1426071,6.20,7.30,6.20
__import__.product_1427657,0,0,0
__import__.product_1428044,0,0,0
__import__.product_1429166,0,0,0
__import__.product_1429737,11.40,20.20,11.40
__import__.product_1430032,5.50,10.40,5.50
__import__.product_1430289,0,0,0
__import__.product_1430354,0,0,0
__import__.product_1433424,0,0,0
__import__.product_1434844,0,0,0
__import__.product_1434869,0,0,0
__import__.product_1435510,0,0,0
__import__.product_1435783,0,0,0
__import__.product_1439520,0,0,0
__import__.product_1440973,0,0,0
__import__.product_1440981,0,0,0
__import__.product_1441260,0,0,0
__import__.product_1441476,0,0,0
__import__.product_1444892,4.60,8.30,4.60
__import__.product_1445709,0,0,0
__import__.product_1446715,0,0,0
__import__.product_1446764,0,0,0
__import__.product_1446772,0,0,0
__import__.product_1447390,0,0,0
__import__.product_1447408,4.60,8.80,4.60
__import__.product_1447747,0,0,0
__import__.product_1448257,0,0,0
__import__.product_1450048,0,0,0
__import__.product_1450400,0,0,0
__import__.product_1450949,0,0,0
__import__.product_1450956,0,0,0
__import__.product_1450972,0,0,0
__import__.product_1451327,0,0,0
__import__.product_1451368,0,0,0
__import__.product_1451376,0,0,0
__import__.product_1451384,0,0,0
__import__.product_1451772,0,0,0
__import__.product_1453257,0,0,0
__import__.product_1455153,0,0,0
__import__.product_1457571,0,0,0
__import__.product_1457589,0,0,0
__import__.product_1458660,6.00,2.60,24.30
__import__.product_1458736,0,0,0
__import__.product_1460062,0,0,0
__import__.product_1460070,0,0,0
__import__.product_1460104,0,0,0
__import__.product_1460117,0,0,0
__import__.product_1460119,0,0,0
__import__.product_1460120,0,0,0
__import__.product_1460121,0,0,0
__import__.product_1460245,0,0,0
__import__.product_1460435,0,0,0
__import__.product_1461128,0,0,0
__import__.product_1461805,0,0,0
__import__.product_1462621,0,0,0
__import__.product_1463066,3.90,9.70,3.90
__import__.product_1463678,0,0,0
__import__.product_1463876,0,0,0
__import__.product_1463884,0,0,0
__import__.product_1463918,0,0,0
__import__.product_1463942,0,0,0
__import__.product_1466499,0,0,0
__import__.product_1466747,0,0,0
__import__.product_1466796,0,0,0
__import__.product_1466812,0,0,0
__import__.product_1466911,0,0,0
__import__.product_1470749,0,0,0
__import__.product_1477678,0,0,0
__import__.product_1477959,0,0,0
__import__.product_1480201,0,0,0
__import__.product_1480649,0,0,0
__import__.product_1480714,0,0,0
__import__.product_1482376,0,0,0
__import__.product_1482538,3.60,6.70,3.60
__import__.product_1484070,0,0,0
__import__.product_1484088,0,0,0
__import__.product_1485135,0,0,0
__import__.product_1485911,0,0,0
__import__.product_1487008,0,0,0
__import__.product_1487016,0,0,0
__import__.product_1487750,7.60,15.70,12.50
__import__.product_1488782,0,0,0
__import__.product_1488924,0,0,0
__import__.product_1488925,0,0,0
__import__.product_1489871,3.50,7.50,3.50
__import__.product_1490283,0,0,0
__import__.product_1491729,0,0,0
__import__.product_1491778,0,0,0
__import__.product_1491943,0,0,0
__import__.product_1492271,0,0,0
__import__.product_1494020,0,0,0
__import__.product_1497569,6.30,2.80,7.20
__import__.product_1497643,0,0,0
__import__.product_1498104,0,0,0
__import__.product_1498310,6.10,5.00,6.10
__import__.product_1498328,6.20,6.10,7.00
__import__.product_1499664,0,0,0
__import__.product_1499995,0,0,0
__import__.product_1500148,6.60,6.00,13.90
__import__.product_1500500,0,0,0
__import__.product_1500501,0,0,0
__import__.product_1500502,8.10,2.10,10.20
__import__.product_1500508,0,0,0
__import__.product_1500511,8.00,2.20,10.20
__import__.product_1500512,0,0,0
__import__.product_1500516,2.00,10.00,8.00
__import__.product_1500517,0,0,0
__import__.product_1500520,0,0,0
__import__.product_1500523,0,0,0
__import__.product_1503028,0,0,0
__import__.product_1505001,0,0,0
__import__.product_1505003,10.20,9.10,15.50
__import__.product_1505004,0,0,0
__import__.product_1505008,0,0,0
__import__.product_1505009,0,0,0
__import__.product_1505011,0,0,0
__import__.product_1505013,0,0,0
__import__.product_1505014,0,0,0
__import__.product_1505016,10.00,9.20,15.50
__import__.product_1505017,10.10,9.20,15.50
__import__.product_1505018,0,0,0
__import__.product_1505019,10.20,9.10,15.50
__import__.product_1505020,0,0,0
__import__.product_1507318,0,0,0
__import__.product_1507664,0,0,0
__import__.product_1507698,0,0,0
__import__.product_1508118,0,0,0
__import__.product_1509371,0,0,0
__import__.product_1511906,0,0,0
__import__.product_1511907,0,0,0
__import__.product_1515170,0,0,0
__import__.product_1515178,0,0,0
__import__.product_1515576,0,0,0
__import__.product_1517176,0,0,0
__import__.product_1517200,0,0,0
__import__.product_1519066,4.00,2.60,20.00
__import__.product_1523737,0,0,0
__import__.product_1525567,0,0,0
__import__.product_1525583,0,0,0
__import__.product_1526425,0,0,0
__import__.product_1526631,0,0,0
__import__.product_1526870,0,0,0
__import__.product_1527472,0,0,0
__import__.product_1527480,0,0,0
__import__.product_1528397,0,0,0
__import__.product_1531276,0,0,0
__import__.product_1531342,0,0,0
__import__.product_1531532,0,0,0
__import__.product_1531961,0,0,0
__import__.product_1532308,0,0,0
__import__.product_1534247,0,0,0
__import__.product_1534296,0,0,0
__import__.product_1534460,0,0,0
__import__.product_1534494,0,0,0
__import__.product_1535780,0,0,0
__import__.product_1539287,0,0,0
__import__.product_1539436,0,0,0
__import__.product_1540061,0,0,0
__import__.product_1540723,0,0,0
__import__.product_1540749,0,0,0
__import__.product_1541374,0,0,0
__import__.product_1541382,0,0,0
__import__.product_1541390,0,0,0
__import__.product_1541432,0,0,0
__import__.product_1541564,0,0,0
__import__.product_1543305,0,0,0
__import__.product_1543313,0,0,0
__import__.product_1543362,0,0,0
__import__.product_1543865,0,0,0
__import__.product_1544261,0,0,0
__import__.product_1544303,27.70,25.90,28.10
__import__.product_1544840,0,0,0
__import__.product_1544857,0,0,0
__import__.product_1545391,0,0,0
__import__.product_1546290,0,0,0
__import__.product_1547470,0,0,0
__import__.product_1551282,0,0,0
__import__.product_1553247,0,0,0
__import__.product_1553338,0,0,0
__import__.product_1554609,5.40,5.30,13.50
__import__.product_1554682,0,0,0
__import__.product_1555606,0,0,0
__import__.product_1555747,0,0,0
__import__.product_1555796,0,0,0
__import__.product_1556356,0,0,0
__import__.product_1560598,0,0,0
__import__.product_1563154,0,0,0
__import__.product_1563329,0,0,0
__import__.product_1563345,0,0,0
__import__.product_1573377,0,0,0
__import__.product_1573393,0,0,0
__import__.product_1574482,5.50,15.90,5.50
__import__.product_1575257,0,0,0
__import__.product_1576420,0,0,0
__import__.product_1576859,0,0,0
__import__.product_1576867,0,0,0
__import__.product_1578137,0,0,0
__import__.product_1578145,0,0,0
__import__.product_1579614,0,0,0
__import__.product_1580232,0,0,0
__import__.product_1580240,0,0,0
__import__.product_1584580,0,0,0
__import__.product_1585876,7.30,13.70,7.30
__import__.product_1586288,0,0,0
__import__.product_1586346,0,0,0
__import__.product_1586387,0,0,0
__import__.product_1586817,0,0,0
__import__.product_1588144,0,0,0
__import__.product_1589951,5.10,3.20,23.60
__import__.product_1590397,0,0,0
__import__.product_1590926,0,0,0
__import__.product_1591044,0,0,0
__import__.product_1591106,0,0,0
__import__.product_1591387,0,0,0
__import__.product_1593854,0,0,0
__import__.product_1596824,10.90,2.40,10.90
__import__.product_1596840,10.90,2.30,10.90
__import__.product_1596857,0,0,0
__import__.product_1596915,0,0,0
__import__.product_1597095,3.50,7.00,3.50
__import__.product_1597186,0,0,0
__import__.product_1597210,0,0,0
__import__.product_1598705,0,0,0
__import__.product_1600015,0,0,0
__import__.product_1607613,0,0,0
__import__.product_1609155,0,0,0
__import__.product_1610187,0,0,0
__import__.product_1610302,5.70,4.60,11.00
__import__.product_1610310,0,0,0
__import__.product_1610328,0,0,0
__import__.product_1615418,0,0,0
__import__.product_1616374,0,0,0
__import__.product_1619246,0,0,0
__import__.product_1619261,0,0,0
__import__.product_1621093,0,0,0
__import__.product_1621234,0,0,0
__import__.product_1622521,0,0,0
__import__.product_1622562,0,0,0
__import__.product_1623651,0,0,0
__import__.product_1623792,0,0,0
__import__.product_1624055,0,0,0
__import__.product_1624147,0,0,0
__import__.product_1624428,0,0,0
__import__.product_1625482,0,0,0
__import__.product_1625490,0,0,0
__import__.product_1625672,0,0,0
__import__.product_1626605,0,0,0
__import__.product_1626670,0,0,0
__import__.product_1626688,0,0,0
__import__.product_1626845,0,0,0
__import__.product_1626910,0,0,0
__import__.product_1628692,0,0,0
__import__.product_1629435,0,0,0
__import__.product_1632231,0,0,0
__import__.product_1632272,0,0,0
__import__.product_1633189,0,0,0
__import__.product_1634971,0,0,0
__import__.product_1635879,0,0,0
__import__.product_1635929,4.00,11.10,4.00
__import__.product_1635937,0,0,0
__import__.product_1635945,4.00,11.20,4.10
__import__.product_1638311,0,0,0
__import__.product_1639632,0,0,0
__import__.product_1640601,0,0,0
__import__.product_1640978,0,0,0
__import__.product_1642362,0,0,0
__import__.product_1642636,0,0,0
__import__.product_1645092,0,0,0
__import__.product_1645241,0,0,0
__import__.product_1647726,0,0,0
__import__.product_1649458,0,0,0
__import__.product_1652064,0,0,0
__import__.product_1654086,0,0,0
__import__.product_1654110,0,0,0
__import__.product_1654128,0,0,0
__import__.product_1654573,0,0,0
__import__.product_1656941,0,0,0
__import__.product_1657015,0,0,0
__import__.product_1657618,0,0,0
__import__.product_1657709,0,0,0
__import__.product_1658368,0,0,0
__import__.product_1658715,4.50,8.30,4.40
__import__.product_1660745,5.10,17.20,5.10
__import__.product_1660810,0,0,0
__import__.product_1660828,0,0,0
__import__.product_1660836,0,0,0
__import__.product_1660844,0,0,0
__import__.product_1660869,0,0,0
__import__.product_1662899,4.60,4.60,19.80
__import__.product_1662907,6.30,21.70,6.30
__import__.product_1662972,7.50,3.70,16.60
__import__.product_1669127,0,0,0
__import__.product_1670850,0,0,0
__import__.product_1670876,0,0,0
__import__.product_1672203,0,0,0
__import__.product_1672211,0,0,0
__import__.product_1676634,0,0,0
__import__.product_1676691,0,0,0
__import__.product_1676758,0,0,0
__import__.product_1677798,0,0,0
__import__.product_1677863,0,0,0
__import__.product_1679786,0,0,0
__import__.product_1682178,0,0,0
__import__.product_1682228,0,0,0
__import__.product_1682236,0,0,0
__import__.product_1682970,0,0,0
__import__.product_1683705,0,0,0
__import__.product_1683721,7.00,6.90,14.00
__import__.product_1683739,5.60,5.50,7.60
__import__.product_1683929,0,0,0
__import__.product_1685387,0,0,0
__import__.product_1686237,0,0,0
__import__.product_1687490,0,0,0
__import__.product_1688951,0,0,0
__import__.product_1690023,26.00,27.30,27.40
__import__.product_1690262,0,0,0
__import__.product_1690502,0,0,0
__import__.product_1690510,0,0,0
__import__.product_1690908,8.20,11.00,8.70
__import__.product_1690940,0,0,0
__import__.product_1691625,0,0,0
__import__.product_1693787,5.20,8.40,5.20
__import__.product_1699057,0,0,0
__import__.product_1699503,0,0,0
__import__.product_1701887,5.30,11.10,5.30
__import__.product_1703214,0,0,0
__import__.product_1703461,0,0,0
__import__.product_1703487,3.70,10.70,3.70
__import__.product_1703495,4.00,10.90,4.00
__import__.product_1705490,8.40,6.50,3.40
__import__.product_1705789,0,0,0
__import__.product_1708619,0,0,0
__import__.product_1708700,17.00,3.10,22.80
__import__.product_1708726,0,0,0
__import__.product_1709948,0,0,0
__import__.product_1709955,0,0,0
__import__.product_1710193,0,0,0
__import__.product_1712231,0,0,0
__import__.product_1713692,0,0,0
__import__.product_1715028,0,0,0
__import__.product_1715119,0,0,0
__import__.product_1718238,0,0,0
__import__.product_1718972,0,0,0
__import__.product_1721927,0,0,0
__import__.product_1721935,0,0,0
__import__.product_1722594,0,0,0
__import__.product_1727031,0,0,0
__import__.product_1731314,0,0,0
__import__.product_1731371,8.10,2.10,10.20
__import__.product_1731389,10.20,9.10,15.50
__import__.product_1731397,8.00,2.20,10.20
__import__.product_1731405,0,0,0
__import__.product_1731421,2.00,10.00,8.00
__import__.product_1731462,0,0,0
__import__.product_1731520,0,0,0
__import__.product_1731546,10.20,9.10,15.50
__import__.product_1731553,8.00,2.20,10.30
__import__.product_1731579,10.30,9.10,15.50
__import__.product_1731587,0,0,0
__import__.product_1731603,0,0,0
__import__.product_1732247,0,0,0
__import__.product_1732619,0,0,0
__import__.product_1732627,9.90,5.80,10.40
__import__.product_1736339,0,0,0
__import__.product_1741115,0,0,0
__import__.product_1741560,0,0,0
__import__.product_1741578,0,0,0
__import__.product_1741628,11.00,15.50,11.00
__import__.product_1741719,0,0,0
__import__.product_1741776,0,0,0
__import__.product_1741792,0,0,0
__import__.product_1741875,0,0,0
__import__.product_1741925,0,0,0
__import__.product_1743590,0,0,0
__import__.product_1743616,15.60,18.70,7.70
__import__.product_1743822,0,0,0
__import__.product_1744044,0,0,0
__import__.product_1744176,0,0,0
__import__.product_1745215,0,0,0
__import__.product_1745413,0,0,0
__import__.product_1746551,0,0,0
__import__.product_1747237,0,0,0
__import__.product_1749175,11.40,18.80,9.90
__import__.product_1749183,0,0,0
__import__.product_1749191,8.00,2.00,12.00
__import__.product_1750132,0,0,0
__import__.product_1751007,0,0,0
__import__.product_1752115,0,0,0
__import__.product_1755073,0,0,0
__import__.product_1762269,0,0,0
__import__.product_1763481,0,0,0
__import__.product_1763580,0,0,0
__import__.product_1764158,0,0,0
__import__.product_1766252,0,0,0
__import__.product_1766278,0,0,0
__import__.product_1766518,0,0,0
__import__.product_1766963,0,0,0
__import__.product_1766989,0,0,0
__import__.product_1767201,0,0,0
__import__.product_1767326,0,0,0
__import__.product_1767342,0,0,0
__import__.product_1769363,0,0,0
__import__.product_1769678,0,0,0
__import__.product_1770379,0,0,0
__import__.product_1770544,10.50,2.50,16.50
__import__.product_1770551,10.50,2.50,16.50
__import__.product_1770734,0,0,0
__import__.product_1773350,0,0,0
__import__.product_1774728,18.50,4.50,67.00
__import__.product_1775055,0,0,0
__import__.product_1776319,0,0,0
__import__.product_1776327,0,0,0
__import__.product_1776954,0,0,0
__import__.product_1779032,0,0,0
__import__.product_1781509,0,0,0
__import__.product_1784099,0,0,0
__import__.product_1784958,0,0,0
__import__.product_1784966,0,0,0
__import__.product_1787712,0,0,0
__import__.product_1787746,0,0,0
__import__.product_1787811,0,0,0
__import__.product_1787860,0,0,0
__import__.product_1788090,0,0,0
__import__.product_1788561,0,0,0
__import__.product_1788603,0,0,0
__import__.product_1789247,0,0,0
__import__.product_1790088,0,0,0
__import__.product_1790732,0,0,0
__import__.product_1791391,0,0,0
__import__.product_1792167,0,0,0
__import__.product_1792266,0,0,0
__import__.product_1792746,0,0,0
__import__.product_1793256,0,0,0
__import__.product_1793561,0,0,0
__import__.product_1793587,0,0,0
__import__.product_1793777,0,0,0
__import__.product_1794494,0,0,0
__import__.product_1794973,0,0,0
__import__.product_1797737,0,0,0
__import__.product_1798602,0,0,0
__import__.product_1798925,0,0,0
