id,width,depth,list_price,length
__import__.product_8040855,0,0,0.60,0
__import__.product_8041530,0,0,134.50,0
__import__.product_8041548,0,0,695.00,0
__import__.product_8042044,0,0,408.30,0
__import__.product_8042073,0,0,497.10,0
__import__.product_8042162,0,0,608.50,0
__import__.product_8042363,0,0,1814.20,0
__import__.product_8042848,0,0,637.80,0
__import__.product_8043227,0,0,102.00,0
__import__.product_8043374,0,0,1268.30,0
__import__.product_8043612,0,0,8.80,0
__import__.product_8043842,0,0,8.00,0
__import__.product_8043865,53.20,2.90,36.40,98.50
__import__.product_8044267,0,0,3.90,0
__import__.product_8044273,0,0,3.90,0
__import__.product_8044310,0,0,3.90,0
__import__.product_8044333,0,0,3.90,0
__import__.product_8044356,0,0,3.90,0
__import__.product_8044362,0,0,3.90,0
__import__.product_8044379,0,0,3.90,0
__import__.product_8044391,0,0,3.90,0
__import__.product_8044416,0,0,3.90,0
__import__.product_8044439,0,0,3.90,0
__import__.product_8044445,0,0,3.90,0
__import__.product_8044451,0,0,3.90,0
__import__.product_8044468,0,0,3.90,0
__import__.product_8044480,0,0,3.90,0
__import__.product_8044497,0,0,3.90,0
__import__.product_8044505,0,0,3.90,0
__import__.product_8044511,0,0,3.90,0
__import__.product_8044534,0,0,3.90,0
__import__.product_8044540,0,0,3.90,0
__import__.product_8044557,0,0,3.90,0
__import__.product_8044563,0,0,3.90,0
__import__.product_8044586,0,0,3.90,0
__import__.product_8044600,0,0,3.90,0
__import__.product_8044623,0,0,3.90,0
__import__.product_8044646,0,0,3.90,0
__import__.product_8044652,0,0,3.90,0
__import__.product_8044669,0,0,3.90,0
__import__.product_8044675,0,0,3.90,0
__import__.product_8044681,0,0,3.90,0
__import__.product_8044698,0,0,3.90,0
__import__.product_8044706,0,0,3.90,0
__import__.product_8044712,0,0,3.90,0
__import__.product_8044764,0,0,234.30,0
__import__.product_8045122,0,0,35.20,0
__import__.product_8045262,0,0,135.00,0
__import__.product_8045404,0,0,10.00,0
__import__.product_8046200,0,0,77.50,0
__import__.product_8046852,0,0,29.50,0
__import__.product_8046875,0,0,10.10,0
__import__.product_8047001,0,0,88.00,0
__import__.product_8047018,0,0,45.00,0
__import__.product_8047656,0,0,45.00,0
__import__.product_8047768,0,0,8.80,0
__import__.product_8048012,0,0,10.10,0
__import__.product_8050227,4.60,13.00,86.30,4.60
__import__.product_8050546,0,0,32.40,0
__import__.product_8051504,0,0,18.20,0
__import__.product_8051904,0,0,16.00,0
__import__.product_8052008,0,0,20.00,0
__import__.product_8054975,0,0,26.00,0
__import__.product_8055004,0,0,13.80,0
__import__.product_8055006,0,0,17.90,0
__import__.product_8055070,0,0,160.70,0
__import__.product_8055087,0,0,1458.60,0
__import__.product_8055204,0,0,17.00,0
__import__.product_8055354,0,0,79.00,0
__import__.product_8055414,0,0,20.00,0
__import__.product_8055437,0,0,40.80,0
__import__.product_8055443,0,0,145.60,0
__import__.product_8055928,0,0,319.50,0
__import__.product_8056388,0,0,3.60,0
__import__.product_8056394,0,0,3.60,0
__import__.product_8056402,0,0,3.60,0
__import__.product_8059091,0,0,20.70,0
__import__.product_8059174,0,0,39.50,0
__import__.product_8059211,0,0,1634.90,0
__import__.product_8059530,0,0,620.00,0
__import__.product_8059659,0,0,20.80,0
__import__.product_8062495,0,0,11.70,0
__import__.product_8062615,0,0,350.00,0
__import__.product_8062874,0,0,5.40,0
__import__.product_8063170,10.50,10.80,183.10,47.00
__import__.product_8063632,12.60,7.00,5.50,24.10
__import__.product_8063773,4.00,6.50,5.10,19.30
__import__.product_8063856,0,0,18.50,0
__import__.product_8064057,0,0,136.00,0
__import__.product_8065111,0,0,149.80,0
__import__.product_8065447,0,0,1.70,0
__import__.product_8066062,0,0,25.70,0
__import__.product_8066872,0,0,12.30,0
__import__.product_8067401,0,0,2.00,0
__import__.product_8067624,0,0,11.90,0
__import__.product_8068339,0,0,0.70,0
__import__.product_8068582,0,0,4.20,0
__import__.product_8068813,0,0,7.60,0
__import__.product_8069296,13.00,2.00,19.70,18.00
__import__.product_8069451,0,0,13.20,0
__import__.product_8069623,0,0,2.80,0
__import__.product_8069758,0,0,6.90,0
__import__.product_8070006,0,0,68.00,0
__import__.product_8070010,0,0,68.00,0
__import__.product_8070015,0,0,68.00,0
__import__.product_8070017,0,0,87.10,0
__import__.product_8070081,0,0,17.50,0
__import__.product_8070122,0,0,23.70,0
__import__.product_8070170,0,0,115.70,0
__import__.product_8070201,0,0,105.30,0
__import__.product_8070218,0,0,91.00,0
__import__.product_8070537,0,0,2.30,0
__import__.product_8070767,9.30,8.00,33.30,29.00
__import__.product_8071206,0,0,935.00,0
__import__.product_8071241,0,0,34.70,0
__import__.product_8071867,0,0,5278.00,0
__import__.product_8071904,0,0,28060.20,0
__import__.product_8071910,0,0,4158.00,0
__import__.product_8071927,0,0,687.50,0
__import__.product_8072269,0,0,1350.00,0
__import__.product_8072418,0,0,101.10,0
__import__.product_8072507,0,0,47.50,0
__import__.product_8072588,0,0,326.00,0
__import__.product_8072743,0,0,1925.00,0
__import__.product_8072997,0,0,13.30,0
__import__.product_8074587,22.90,31.50,28.30,19.50
__import__.product_8075428,0,0,656.80,0
__import__.product_8075517,0,0,138.00,0
__import__.product_8075552,0,0,664.60,0
__import__.product_8076505,0,0,4.10,0
__import__.product_8076511,0,0,3.20,0
__import__.product_8076592,0,0,6.90,0
__import__.product_8076600,0,0,4.70,0
__import__.product_8077752,0,0,44.50,0
__import__.product_8079567,0,0,55.00,0
__import__.product_8079573,0,0,55.00,0
__import__.product_8079604,0,0,55.00,0
__import__.product_8079610,0,0,55.00,0
__import__.product_8079627,0,0,55.00,0
__import__.product_8079685,0,0,55.00,0
__import__.product_8080006,0,0,34.00,0
__import__.product_8080010,0,0,34.00,0
__import__.product_8080014,0,0,34.00,0
__import__.product_8081274,0,0,2.20,0
__import__.product_8090729,29.40,24.70,35.40,8.10
__import__.product_8092516,0,0,210.00,0
__import__.product_8092562,0,0,5.50,0
__import__.product_8092869,0,0,9.10,0
__import__.product_8094058,0,0,1.50,0
__import__.product_8096034,0,0,5.50,0
__import__.product_8096057,0,0,5.50,0
__import__.product_8096063,0,0,5.50,0
__import__.product_8096086,0,0,5.50,0
__import__.product_8096092,0,0,5.50,0
__import__.product_8096100,0,0,5.50,0
__import__.product_8096117,0,0,5.50,0
__import__.product_8096123,0,0,5.50,0
__import__.product_8096146,0,0,5.50,0
__import__.product_8096152,0,0,5.50,0
__import__.product_8096169,0,0,5.50,0
__import__.product_8099924,0,0,406.50,0
__import__.product_8100116,0,0,13.00,0
__import__.product_8100385,0,0,74.90,0
__import__.product_8104727,0,0,96.00,0
__import__.product_8105052,0,0,9.00,0
__import__.product_8105218,0,0,103.00,0
__import__.product_8108381,0,0,129.00,0
__import__.product_8112121,0,0,149.50,0
__import__.product_8115642,0,0,18.00,0
__import__.product_8115725,0,0,195.00,0
__import__.product_8115731,0,0,259.00,0
__import__.product_8115820,0,0,112.70,0
__import__.product_8120614,0,0,29.00,0
__import__.product_8134220,0,0,73.00,0
__import__.product_8134504,0,0,7.20,0
__import__.product_8165001,0,0,95.00,0
__import__.product_8165005,1.50,21.00,3.50,10.20
__import__.product_8165011,0,0,5.60,0
__import__.product_8165019,0,0,3.10,0
__import__.product_8165028,0,0,4.80,0
__import__.product_8165038,0,0,149.00,0
__import__.product_8165048,0,0,6.20,0
__import__.product_8165051,0,0,2.70,0
__import__.product_8165054,13.50,28.00,28.00,18.40
__import__.product_8165055,0,0,130.00,0
__import__.product_8168012,0,0,108.90,0
__import__.product_8180005,0,0,5.30,0
__import__.product_8180378,0,0,1250.00,0
__import__.product_8180415,0,0,108.00,0
__import__.product_8182103,0,0,51.00,0
__import__.product_8182118,6.70,5.20,1.60,6.70
__import__.product_8182183,0,0,105.00,0
__import__.product_8182267,0,0,1085.00,0
__import__.product_8182268,0,0,92.00,0
__import__.product_8182269,0,0,92.00,0
__import__.product_8182270,0,0,92.00,0
__import__.product_8183112,0,0,114.00,0
__import__.product_8183129,0,0,114.00,0
__import__.product_8184347,0,0,21.90,0
__import__.product_8184353,0,0,21.90,0
__import__.product_8185625,0,0,509.70,0
__import__.product_8186056,0,0,17.80,0
__import__.product_8186694,0,0,74.90,0
__import__.product_8188345,0,0,16.80,0
__import__.product_8188894,0,0,8.30,0
__import__.product_8192855,0,0,45.00,0
__import__.product_8192884,0,0,24.50,0
__import__.product_8192890,0,0,62.50,0
__import__.product_8192950,0,0,1280.00,0
__import__.product_8193024,0,0,685.00,0
__import__.product_8193101,19.20,10.60,9.20,24.40
__import__.product_8193103,23.60,14.40,15.70,28.80
__import__.product_8193201,19.20,10.60,9.20,24.40
__import__.product_8193665,0,0,6100.00,0
__import__.product_8193671,0,0,7500.00,0
__import__.product_8193783,0,0,4300.00,0
__import__.product_8193808,0,0,11500.00,0
__import__.product_8193844,0,0,17500.00,0
__import__.product_8193867,0,0,2250.00,0
__import__.product_8193895,0,0,20097.00,0
__import__.product_8193904,0,0,22000.00,0
__import__.product_8194013,0,0,40.00,0
__import__.product_8194113,0,0,40.00,0
__import__.product_8194213,0,0,40.00,0
__import__.product_8194313,0,0,40.00,0
__import__.product_8195204,0,0,15.40,0
__import__.product_8197048,0,0,8.50,0
__import__.product_8197798,0,0,1148.00,0
__import__.product_8199573,0,0,2000.00,0
"__import__.product_8200224,",0,0,20.00,0
__import__.product_8200773,0,0,140.00,0
__import__.product_8200804,0,0,40.00,0
__import__.product_8200833,0,0,82.40,0
__import__.product_8200879,0,0,61.80,0
__import__.product_8200934,0,0,76.90,0
__import__.product_8201000,0,0,2.60,0
__import__.product_8201092,0,0,122.50,0
__import__.product_8201621,0,0,19.90,0
__import__.product_8205434,0,0,65.90,0
__import__.product_8207723,0,0,39.00,0
__import__.product_8209522,0,0,203.80,0
__import__.product_8210323,0,0,97.20,0
__import__.product_8210690,0,0,4.50,0
__import__.product_8211535,0,0,3314.00,0
__import__.product_8212092,0,0,2415.00,0
__import__.product_8212093,0,0,2415.00,0
__import__.product_8215065,0,0,2057.10,0
__import__.product_8215355,0,0,111.00,0
__import__.product_8215622,0,0,16.80,0
__import__.product_8216403,0,0,5160.00,0
__import__.product_8217051,0,0,1.00,0
__import__.product_8217673,0,0,90.00,0
__import__.product_8219150,0,0,1096.00,0
__import__.product_8220735,0,0,33.10,0
__import__.product_8222240,0,0,25.00,0
__import__.product_8223001,0,0,46.50,0
__import__.product_8224839,0,0,114.00,0
__import__.product_8224845,0,0,114.00,0
__import__.product_8224851,0,0,114.00,0
__import__.product_8224868,0,0,114.00,0
__import__.product_8224880,0,0,114.00,0
__import__.product_8224897,0,0,114.00,0
__import__.product_8225604,0,0,2990.00,0
__import__.product_8226442,0,0,67.50,0
__import__.product_8228671,0,0,219.60,0
__import__.product_8233933,0,0,156.00,0
__import__.product_8235168,0,0,31.20,0
__import__.product_8238907,0,0,11.60,0
__import__.product_8239031,0,0,1480.00,0
__import__.product_8239048,0,0,2172.00,0
__import__.product_8240202,0,0,445.00,0
__import__.product_8240896,0,0,51.50,0
__import__.product_8240962,0,0,16.00,0
__import__.product_8241540,0.90,7.00,15.50,9.00
__import__.product_8242030,0,0,9.30,0
__import__.product_8242050,0.90,8.20,47.30,9.00
__import__.product_8242292,0,0,376.00,0
__import__.product_8243682,0,0,50.00,0
__import__.product_8244888,0,0,75.60,0
__import__.product_8244919,0,0,75.60,0
__import__.product_8245000,0,0,2.00,0
__import__.product_8245002,0,0,4.00,0
__import__.product_8245011,0,0,21.70,0
__import__.product_8250000,13.70,7.00,4.50,25.00
__import__.product_8250003,13.70,6.90,4.50,25.30
__import__.product_8250357,0,0,54.60,0
__import__.product_8250914,0,0,9.80,0
__import__.product_8251486,0,0,61.10,0
__import__.product_8252250,0,0,2.30,0
__import__.product_8253864,0,0,7.00,0
__import__.product_8255551,0,0,5.00,0
__import__.product_8257834,0,0,3.20,0
__import__.product_8258034,0,0,598.00,0
__import__.product_8258287,0,0,462.00,0
__import__.product_8258293,0,0,141.70,0
__import__.product_8259815,0,0,42.60,0
__import__.product_8259826,0,0,42.60,0
__import__.product_8259829,0,0,41.60,0
__import__.product_8259838,0,0,45.40,0
__import__.product_8264552,0,0,152.40,0
__import__.product_8264553,0,0,152.40,0
__import__.product_8269810,0,0,12700.00,0
__import__.product_8269865,0,0,15500.00,0
__import__.product_8270008,0,0,9.20,0
__import__.product_8270010,0,0,21.00,0
__import__.product_8270015,0,0,47.00,0
__import__.product_8270027,0,0,9.70,0
__import__.product_8270030,0,0,9.70,0
__import__.product_8270038,0,0,111.30,0
__import__.product_8270045,0,0,6.20,0
__import__.product_8270047,0,0,16.00,0
__import__.product_8270068,16.90,11.70,6.50,18.30
__import__.product_8270087,16.90,11.70,35.00,18.30
__import__.product_8270088,0,0,47.10,0
__import__.product_8270094,0,0,252.80,0
__import__.product_8270124,0,0,9.00,0
__import__.product_8270130,0,0,9.60,0
__import__.product_8270132,0,0,19.10,0
__import__.product_8270147,0,0,29.00,0
__import__.product_8270148,0,0,4.10,0
__import__.product_8270166,0,0,16.00,0
__import__.product_8270179,22.40,19.00,67.00,23.80
__import__.product_8270185,0,0,8.30,0
__import__.product_8270190,0,0,73.00,0
__import__.product_8270200,0,0,47.60,0
__import__.product_8270204,0,0,36.00,0
__import__.product_8270205,0,0,6.90,0
__import__.product_8270211,0,0,5.20,0
__import__.product_8270220,0,0,3.80,0
__import__.product_8270233,0,0,3.60,0
__import__.product_8270234,0,0,26.00,0
__import__.product_8270253,6.80,12.90,25.40,6.80
__import__.product_8270275,0,0,8.30,0
__import__.product_8270278,0,0,9.10,0
__import__.product_8270300,0,0,21.00,0
__import__.product_8270513,0,0,56.10,0
__import__.product_8270525,0,0,35.10,0
__import__.product_8270537,0,0,44.00,0
__import__.product_8270542,0,0,42.00,0
__import__.product_8270543,0,0,6.30,0
__import__.product_8270546,0,0,25.00,0
__import__.product_8270674,0,0,27.10,0
__import__.product_8273306,0,0,12.40,0
__import__.product_8274027,0,0,155.00,0
__import__.product_8275389,0,0,5.00,0
__import__.product_8279510,0,0,47.60,0
__import__.product_8279645,0,0,4455.00,0
__import__.product_8279792,0,0,23.20,0
__import__.product_8280460,0,0,22.60,0
__import__.product_8280571,0,0,96.50,0
__import__.product_8280588,0,0,99.10,0
__import__.product_8280594,0,0,103.50,0
__import__.product_8280648,0,0,96.50,0
__import__.product_8280654,0,0,99.10,0
__import__.product_8280660,0,0,103.50,0
__import__.product_8281777,0,0,235.00,0
__import__.product_8285625,0,0,509.70,0
__import__.product_8288093,0,0,117.90,0
__import__.product_8288527,0,0,14500.00,0
__import__.product_8288590,0,0,28.00,0
__import__.product_8288615,0,0,1138.00,0
__import__.product_8289508,0,0,925.00,0
__import__.product_8290411,0,0,42.00,0
__import__.product_8290434,0,0,81.00,0
__import__.product_8290954,0,0,43.40,0
__import__.product_8290977,0,0,322.50,0
__import__.product_8290983,0,0,322.50,0
__import__.product_8291008,0,0,3.00,0
__import__.product_8291882,0,0,9990.00,0
__import__.product_8291942,0,0,24899.30,0
__import__.product_8292271,0,0,755.00,0
__import__.product_8292574,0,0,987.10,0
__import__.product_8292580,0,0,9427.60,0
__import__.product_8293094,0,0,1150.00,0
__import__.product_8293266,0,0,1038.40,0
__import__.product_8293416,0,0,231.50,0
__import__.product_8293527,0,0,104.00,0
__import__.product_8295087,0,0,543.90,0
__import__.product_8295325,0,0,27.60,0
__import__.product_8295437,0,0,75.60,0
__import__.product_8295578,0,0,95.40,0
__import__.product_8295727,0,0,33.50,0
__import__.product_8295733,0,0,33.50,0
__import__.product_8295756,0,0,33.50,0
__import__.product_8295762,0,0,33.50,0
__import__.product_8295779,0,0,33.50,0
__import__.product_8295785,0,0,33.50,0
__import__.product_8295791,0,0,33.50,0
__import__.product_8295816,0,0,33.50,0
__import__.product_8295822,0,0,35.50,0
__import__.product_8295839,0,0,35.50,0
__import__.product_8295845,0,0,35.50,0
__import__.product_8295851,0,0,35.50,0
__import__.product_8295868,0,0,35.50,0
__import__.product_8295874,0,0,35.50,0
__import__.product_8295880,0,0,35.50,0
__import__.product_8295897,0,0,35.50,0
__import__.product_8295905,0,0,36.00,0
__import__.product_8295911,0,0,36.00,0
__import__.product_8295928,0,0,36.00,0
__import__.product_8295934,0,0,36.00,0
__import__.product_8295940,0,0,36.00,0
__import__.product_8295957,0,0,36.00,0
__import__.product_8295963,0,0,36.00,0
__import__.product_8295986,0,0,36.00,0
__import__.product_8295992,0,0,36.00,0
__import__.product_8296000,0,0,36.00,0
__import__.product_8296017,0,0,36.00,0
__import__.product_8296023,0,0,36.00,0
__import__.product_8296052,0,0,13.60,0
__import__.product_8296069,0,0,13.60,0
__import__.product_8296075,0,0,13.60,0
__import__.product_8296081,0,0,13.60,0
__import__.product_8296098,0,0,13.60,0
__import__.product_8296106,0,0,13.60,0
__import__.product_8296112,0,0,18.40,0
__import__.product_8296129,0,0,18.40,0
__import__.product_8296135,0,0,18.40,0
__import__.product_8296141,0,0,18.40,0
__import__.product_8296158,0,0,18.40,0
__import__.product_8296164,0,0,18.40,0
__import__.product_8296715,0,0,39.00,0
__import__.product_8296721,0,0,24.90,0
__import__.product_8297933,0,0,44.80,0
__import__.product_8298111,0,0,8280.00,0
__import__.product_8298792,2.50,48.00,38.50,81.00
__import__.product_8299500,0,0,160.00,0
__import__.product_8299760,0,0,294.20,0
__import__.product_8300434,0,0,11.90,0
__import__.product_8330008,0,0,6.10,0
__import__.product_8330025,6.60,19.50,16.80,6.60
__import__.product_8330031,6.50,19.40,2.70,6.70
__import__.product_8330047,0,0,4.60,0
__import__.product_8330052,0,0,235.90,0
__import__.product_8330079,0,0,33.80,0
__import__.product_8330240,0,0,1.20,0
__import__.product_8330257,0,0,55.90,0
__import__.product_8330636,0,0,27.30,0
__import__.product_8332517,0,0,166.40,0
__import__.product_8332523,0,0,13.40,0
__import__.product_8332546,0,0,18.10,0
__import__.product_8332575,0,0,48.20,0
__import__.product_8332960,39.00,39.50,12.80,53.00
__import__.product_8333221,0,0,438.00,0
__import__.product_8333557,1.70,25.50,21.50,38.00
__import__.product_8333907,0,0,2047.50,0
__import__.product_8334520,0,0,655.00,0
__import__.product_8334746,0,0,27.30,0
__import__.product_8334752,0,0,27.30,0
__import__.product_8334769,0,0,35.70,0
__import__.product_8334775,0,0,35.70,0
__import__.product_8334806,0,0,14.70,0
__import__.product_8334812,0,0,18.90,0
__import__.product_8335154,0,0,745.20,0
__import__.product_8335160,0,0,1169.10,0
__import__.product_8335763,0,0,955.10,0
__import__.product_8335846,0,0,122.60,0
__import__.product_8335912,0,0,79.50,0
__import__.product_8335935,0,0,39.00,0
__import__.product_8336774,0,0,2965.00,0
__import__.product_8337058,0,0,16.10,0
__import__.product_8337584,0,0,3000.00,0
__import__.product_8338649,0,0,1150.00,0
__import__.product_8341462,0,0,12700.00,0
__import__.product_8341479,0,0,202.80,0
__import__.product_8341657,0,0,78182.00,0
__import__.product_8341717,0,0,67090.40,0
__import__.product_8341723,0,0,67870.40,0
__import__.product_8342266,0,0,7000.00,0
__import__.product_8342287,0,0,497.50,0
__import__.product_8342326,0,0,15.30,0
__import__.product_8342450,0,0,2200.00,0
__import__.product_8342533,0,0,1990.00,0
__import__.product_8342585,98.30,8.00,85.80,122.30
__import__.product_8343202,0,0,18.90,0
__import__.product_8345431,0,0,18.60,0
__import__.product_8345448,0,0,2.60,0
__import__.product_8345460,0,0,5.30,0
__import__.product_8345477,0,0,5.80,0
__import__.product_8345483,0,0,5.90,0
__import__.product_8346413,0,0,261.40,0
__import__.product_8346459,0,0,2184.00,0
__import__.product_8346465,0,0,1145.00,0
__import__.product_8354140,21.80,19.60,38.00,18.90
__import__.product_8358617,0,0,3.40,0
__import__.product_8361163,0,0,89.70,0
__import__.product_8362487,21.00,7.20,65.00,21.00
__import__.product_8363038,0,0,13.10,0
__import__.product_8363819,0,0,142.20,0
__import__.product_8364204,0,0,7.70,0
__import__.product_8364919,0,0,627.00,0
__import__.product_8365155,8.00,5.50,1.80,16.50
__import__.product_8365178,9.10,6.10,1.80,16.60
__import__.product_8365190,20.40,14.00,3.70,35.60
__import__.product_8365497,0,0,32143.00,0
__import__.product_8365505,0,0,373.00,0
__import__.product_8365511,0,0,330.00,0
__import__.product_8365534,0,0,679.00,0
__import__.product_8365592,0,0,429.00,0
__import__.product_8366339,0,0,95.00,0
__import__.product_8366924,0,0,187.20,0
__import__.product_8367668,0,0,4.60,0
__import__.product_8367697,0,0,4.80,0
__import__.product_8367711,0,0,4.80,0
__import__.product_8367728,0,0,4.60,0
__import__.product_8367734,0,0,4.60,0
__import__.product_8367740,0,0,4.60,0
__import__.product_8367757,0,0,4.60,0
__import__.product_8367763,0,0,4.60,0
__import__.product_8367817,0,0,5.40,0
__import__.product_8367823,0,0,5.40,0
__import__.product_8367846,0,0,5.40,0
__import__.product_8367929,0,0,7.80,0
__import__.product_8367958,0,0,11.70,0
__import__.product_8367964,0,0,11.70,0
__import__.product_8368277,0,0,37.50,0
__import__.product_8376202,0,0,9.30,0
__import__.product_8377000,0,0,36.40,0
__import__.product_8381289,0,0,0.60,0
__import__.product_8381591,0,0,3.30,0
__import__.product_8381616,0,0,2.10,0
__import__.product_8382627,0,0,10.50,0
__import__.product_8383638,14.00,4.00,31.20,19.50
__import__.product_8384141,0,0,12.10,0
__import__.product_8385034,0,0,209.70,0
__import__.product_8385838,0,0,2845.00,0
__import__.product_8386275,0,0,34.50,0
__import__.product_8386312,0,0,14.40,0
__import__.product_8388529,0,0,1150.00,0
__import__.product_8388698,0,0,39.00,0
__import__.product_8388937,0,0,1995.00,0
__import__.product_8388943,0,0,182.00,0
__import__.product_8389322,0,0,297.30,0
__import__.product_8402123,0,0,2.60,0
__import__.product_8404748,0,0,425.80,0
__import__.product_8412105,0,0,240.40,0
__import__.product_8412630,5.80,8.90,24.30,24.60
__import__.product_8422066,0,0,2.70,0
__import__.product_8425029,0,0,2.90,0
__import__.product_8425303,0,0,60.00,0
__import__.product_8426359,0,0,13.10,0
__import__.product_8427169,0,0,1.90,0
__import__.product_8427502,0,0,2.60,0
__import__.product_8427531,0,0,1.30,0
__import__.product_8427548,0,0,11.00,0
__import__.product_8427554,0,0,12.20,0
__import__.product_8428105,0,0,7.60,0
__import__.product_8428909,0,0,13.10,0
__import__.product_8429286,0,0,21.50,0
__import__.product_8430042,0,0,3.20,0
__import__.product_8430102,0,0,2.90,0
__import__.product_8430183,0,0,1244.00,0
__import__.product_8430326,0,0,644.00,0
__import__.product_8430763,0,0,122.60,0
__import__.product_8431490,0,0,5.40,0
__import__.product_8431544,0,0,75.00,0
__import__.product_8431811,0,0,7.80,0
__import__.product_8433576,0,0,8500.00,0
__import__.product_8433589,0,0,23.10,0
__import__.product_8452598,0,0,8.70,0
__import__.product_8455970,0,0,39.30,0
__import__.product_8457130,0,0,1.90,0
__import__.product_8457495,18.50,8.50,14.00,30.50
__import__.product_8463277,0,0,52.00,0
__import__.product_8477405,0,0,59.00,0
__import__.product_8477606,19.00,29.00,12.90,13.50
__import__.product_8479433,11.50,4.50,2.20,30.50
__import__.product_84801100,0,0,3534.00,0
__import__.product_8480169,5.80,9.00,24.30,24.50
__import__.product_8481513,0,0,152.00,0
__import__.product_8494409,0,0,1.60,0
__import__.product_8615265,0,0,2999.00,0
__import__.product_8680050,0,0,850.00,0
__import__.product_8687881,0,0,1575.00,0
__import__.product_8704919,0,0,96.20,0
__import__.product_8707332,0,0,34.50,0
__import__.product_8710001,0,0,61.80,0
__import__.product_8710013,0,0,314.00,0
__import__.product_8710020,0,0,298.70,0
__import__.product_8722960,0,0,84.30,0
__import__.product_8728828,0,0,193.00,0
__import__.product_8737281,0,0,3000.00,0
__import__.product_8804600,0,0,12.40,0
__import__.product_8841300,0,0,11.80,0
__import__.product_8928504,0,0,65380.00,0
__import__.product_9002029,0,0,70.00,0
__import__.product_9027500,0,0,4500.00,0
__import__.product_9027817,0,0,8500.00,0
__import__.product_9030104,0,0,47.50,0
__import__.product_9030105,0,0,47.50,0
__import__.product_9031124,0,0,665.00,0
__import__.product_9034022,0,0,80.00,0
__import__.product_9040510,0,0,114.50,0
__import__.product_9073104,0,0,324.00,0
__import__.product_9082404,0,0,75.00,0
__import__.product_9212089,0,0,1715.00,0
__import__.product_9212090,0,0,1395.00,0
__import__.product_9212091,0,0,2090.00,0
__import__.product_9402373,0,0,6.00,0
__import__.product_9500773,9.60,9.90,26.00,9.60
__import__.product_9504001,0,0,12.00,0
__import__.product_9507001,0,0,3.50,0
__import__.product_9507004,20.40,26.60,27.20,37.50
__import__.product_9510001,0,0,3.40,0
__import__.product_9512009,0,0,4.80,0
__import__.product_9512021,0,0,9.80,0
__import__.product_9721051,0,0,55.00,0
__import__.product_9931547,0,0,27.00,0
__import__.product_9980406,0,0,635.00,0
