id,width,length,depth
__import__.product_0136283,0,0,0
__import__.product_0136432,0,0,0
__import__.product_0136465,5.5,5.5,10.4
__import__.product_0136473,5.2,5.2,9.8
__import__.product_0136481,6.5,6.5,19.1
__import__.product_0136499,6.7,6.7,19.1
__import__.product_0136945,6.5,6.5,19.2
__import__.product_0137050,0,0,0
__import__.product_0137232,0,0,0
__import__.product_0137240,0,0,0
__import__.product_0137398,0,0,0
__import__.product_0137545,0,0,0
__import__.product_0137546,0,0,0
__import__.product_0137547,0,0,0
__import__.product_0137554,0,0,0
__import__.product_0137562,0,0,0
__import__.product_0137596,0,0,0
__import__.product_0137844,0,0,0
__import__.product_0137851,0,0,0
__import__.product_0137951,0,0,0
__import__.product_0138420,0,0,0
__import__.product_0138859,0,0,0
__import__.product_0138860,0,0,0
__import__.product_0138861,0,0,0
__import__.product_0139410,0,0,0
__import__.product_0139592,0,0,0
__import__.product_0139865,0,0,0
__import__.product_0140293,0,0,0
__import__.product_0141598,0,0,0
__import__.product_0142836,0,0,0
__import__.product_0143842,0,0,0
__import__.product_0145896,0,0,0
__import__.product_0153072,0,0,0
__import__.product_0154146,0,0,0
__import__.product_0154468,0,0,0
__import__.product_0154740,0,0,0
__import__.product_0155663,0,0,0
__import__.product_0155960,0,0,0
__import__.product_0159800,17.5,26,6.7
__import__.product_0159820,26,31,11
__import__.product_0159830,38,55,9.5
__import__.product_0159860,17.5,26,6.7
__import__.product_0159870,25,32,12
__import__.product_0159880,39,73,12
__import__.product_0159910,0,0,0
__import__.product_0159930,39,73,11.5
__import__.product_0159960,0,0,0
__import__.product_0159970,25,32,12
__import__.product_0159980,39,73,11.5
__import__.product_0161877,0,0,0
__import__.product_0163220,0,0,0
__import__.product_0164244,0,0,0
__import__.product_0164459,0,0,0
__import__.product_0164657,0,0,0
__import__.product_0164665,0,0,0
__import__.product_0165266,0,0,0
__import__.product_0165670,0,0,0
__import__.product_0166959,0,0,0
__import__.product_0168612,0,0,0
__import__.product_0173559,0,0,0
__import__.product_0173765,0,0,0
__import__.product_0174441,0,0,0
__import__.product_0175471,13.1,27.7,12.2
__import__.product_0175497,18.2,28.4,12.3
__import__.product_0175641,0,0,0
__import__.product_0176451,0,0,0
__import__.product_0179009,0,0,0
__import__.product_0179648,0,0,0
__import__.product_0180497,0,0,0
__import__.product_0180502,0,0,0
__import__.product_0180506,0,0,0
__import__.product_0180509,0,0,0
__import__.product_0180510,0,0,0
__import__.product_0180810,6.7,7.5,6.7
__import__.product_0180836,6.8,9.5,6.7
__import__.product_0181263,0,0,0
__import__.product_0181396,9.5,10.3,29
__import__.product_0182360,0,0,0
__import__.product_0183137,7.9,10.7,7.5
__import__.product_0183178,0,0,0
__import__.product_0185132,0,0,0
__import__.product_0185140,0,0,0
__import__.product_0185157,0,0,0
__import__.product_0185686,0,0,0
__import__.product_0185967,5.6,5.6,6.1
__import__.product_0188037,0,0,0
__import__.product_0188038,0,0,0
__import__.product_0191049,0,0,0
__import__.product_0191056,0,0,0
__import__.product_0191064,0,0,0
__import__.product_0191353,0,0,0
__import__.product_0192294,8.9,18.3,7.6
__import__.product_0192295,12.5,16.2,4.4
__import__.product_0192385,11.3,14.7,6
__import__.product_0192450,14.7,17.3,3.5
__import__.product_0193453,0,0,0
__import__.product_0198036,0,0,0
__import__.product_0198069,0,0,0
__import__.product_0198200,0,0,0
__import__.product_0198325,0,0,0
__import__.product_0199333,0,0,0
__import__.product_0202184,0,0,0
__import__.product_0221762,0,0,0
__import__.product_0223024,5.2,5.2,9.9
__import__.product_0226159,0,0,0
__import__.product_0226175,0,0,0
__import__.product_0226183,0,0,0
__import__.product_0226258,0,0,0
__import__.product_0231381,0,0,0
__import__.product_0231399,0,0,0
__import__.product_0231431,0,0,0
__import__.product_0233866,0,0,0
__import__.product_0235044,0,0,0
__import__.product_0236083,0,0,0
__import__.product_0240663,0,0,0
__import__.product_0241745,0,0,0
__import__.product_0242263,0,0,0
__import__.product_0242750,0,0,0
__import__.product_0243279,5.2,18.3,3.6
__import__.product_0244160,0,0,0
__import__.product_0244228,0,0,0
__import__.product_0245399,0,0,0
__import__.product_0245423,0,0,0
__import__.product_0245431,0,0,0
__import__.product_0245449,0,0,0
__import__.product_0245720,0,0,0
__import__.product_0246546,0,0,0
__import__.product_0246884,0,0,0
__import__.product_0247130,0,0,0
__import__.product_0249409,0,0,0
__import__.product_0249623,0,0,0
__import__.product_0249656,5.2,5.2,9.8
__import__.product_0249961,4.7,4.7,8.8
__import__.product_0250019,19.2,20.5,14.2
__import__.product_0250779,0,0,0
__import__.product_0251272,0,0,0
__import__.product_0251298,0,0,0
__import__.product_0251454,0,0,0
__import__.product_0252411,7.5,10.3,7.4
__import__.product_0253336,0,0,0
__import__.product_0253400,0,0,0
__import__.product_0253641,0,0,0
__import__.product_0254680,5.3,5.3,16.7
__import__.product_0254698,4.5,17.8,4.1
__import__.product_0254722,5.2,5.2,15.1
__import__.product_0254730,0,0,0
__import__.product_0256834,0,0,0
__import__.product_0257121,0,0,0
__import__.product_0257360,4.2,4.2,7.2
__import__.product_0259754,0,0,0
__import__.product_0260489,0,0,0
__import__.product_0260612,6.5,11.6,2.6
__import__.product_0260942,0,0,0
__import__.product_0260943,0,0,0
__import__.product_0261263,0,0,0
__import__.product_0261339,0,0,0
__import__.product_0262113,0,0,0
__import__.product_0262527,0,0,0
__import__.product_0263079,0,0,0
__import__.product_0263293,0,0,0
__import__.product_0263509,0,0,0
__import__.product_0263772,0,0,0
__import__.product_0264739,0,0,0
__import__.product_0265660,0,0,0
__import__.product_0266791,0,0,0
__import__.product_0268664,0,0,0
__import__.product_0268771,0,0,0
__import__.product_0269050,8.3,8.3,22.5
__import__.product_0269224,4.6,4.6,13.9
__import__.product_0269746,0,0,0
__import__.product_0273219,0,0,0
__import__.product_0273581,0,0,0
__import__.product_0273979,0,0,0
__import__.product_0274720,0,0,0
__import__.product_0275289,0,0,0
__import__.product_0275362,0,0,0
__import__.product_0275370,0,0,0
__import__.product_0275438,0,0,0
__import__.product_0275461,0,0,0
__import__.product_0275685,7,12.7,17.2
__import__.product_0276005,0,0,0
__import__.product_0276436,4,4,11.5
__import__.product_0277020,0,0,0
__import__.product_0277095,0,0,0
__import__.product_0278424,0,0,0
__import__.product_0280016,6.3,12.5,6.4
__import__.product_0280537,0,0,0
__import__.product_0281296,0,0,0
__import__.product_0282897,0,0,0
__import__.product_0283507,0,0,0
__import__.product_0283580,0,0,0
__import__.product_0284109,0,0,0
__import__.product_0284133,0,0,0
__import__.product_0284794,0,0,0
__import__.product_0285080,0,0,0
__import__.product_0286450,0,0,0
__import__.product_0286799,0,0,0
__import__.product_0287342,0,0,0
__import__.product_0287466,0,0,0
__import__.product_0289009,6.6,6.6,14.5
__import__.product_0289025,6.7,6.7,14.3
__import__.product_0289066,0,0,0
__import__.product_0290155,0,0,0
__import__.product_0290270,13.9,24.8,21.5
__import__.product_0290627,0,0,0
__import__.product_0290650,0,0,0
__import__.product_0290668,0,0,0
__import__.product_0291195,0,0,0
__import__.product_0291948,0,0,0
__import__.product_0292169,0,0,0
__import__.product_0294306,9.7,14.3,5.6
__import__.product_0297382,0,0,0
__import__.product_0297606,0,0,0
__import__.product_0298182,0,0,0
__import__.product_0298380,0,0,0
__import__.product_0298513,0,0,0
__import__.product_0298778,0,0,0
__import__.product_0299314,0,0,0
__import__.product_0299461,0,0,0
__import__.product_0300111,0,0,0
__import__.product_0301017,0,0,0
__import__.product_0301018,0,0,0
__import__.product_0301085,0,0,0
__import__.product_0304204,0,0,0
__import__.product_0306158,0,0,0
__import__.product_0307306,0,0,0
__import__.product_0311126,0,0,0
__import__.product_0311738,0,0,0
__import__.product_0311753,0,0,0
__import__.product_0311894,5.2,18.3,3.6
__import__.product_0311928,5.2,5.2,9.7
__import__.product_0315127,3.6,3.6,6.7
__import__.product_0315689,0,0,0
__import__.product_0317347,3.3,3.3,7.2
__import__.product_0318113,0,0,0
__import__.product_0318240,0,0,0
__import__.product_0320121,0,0,0
__import__.product_0320123,12.7,18,3.6
__import__.product_0320124,0,0,0
__import__.product_0320125,0,0,0
__import__.product_0320137,12.7,18.1,3.6
__import__.product_0320138,3.5,12.5,18
__import__.product_0320139,0,0,0
__import__.product_0320140,12.6,18.2,3.6
__import__.product_0320167,12.7,18,3.6
__import__.product_0320168,12.8,18,3.5
__import__.product_0320244,12.8,18,3.6
__import__.product_0320245,12.8,17.9,3.5
__import__.product_0320366,12.8,18,3.6
__import__.product_0320368,12.4,3.2,17.8
__import__.product_0321471,0,0,0
__import__.product_0321620,0,0,0
__import__.product_0322164,4.6,4.6,8.2
__import__.product_0323972,0,0,0
__import__.product_0324079,0,0,0
__import__.product_0324087,0,0,0
__import__.product_0324210,0,0,0
__import__.product_0324905,0,0,0
__import__.product_0324921,0,0,0
__import__.product_0324954,0,0,0
__import__.product_0326819,0,0,0
__import__.product_0329169,0,0,0
__import__.product_0332908,0,0,0
__import__.product_0338707,0,0,0
__import__.product_0339028,0,0,0
__import__.product_0342899,0,0,0
__import__.product_0343400,0,0,0
__import__.product_0344101,0,0,0
__import__.product_0345074,0,0,0
__import__.product_0345116,0,0,0
__import__.product_0350700,0,0,0
__import__.product_0350710,0,0,0
__import__.product_0355057,0,0,0
__import__.product_0358697,0,0,0
__import__.product_0368209,0,0,0
__import__.product_0370320,0,0,0
__import__.product_0370577,0,0,0
__import__.product_0370734,0,0,0
__import__.product_0370775,0,0,0
__import__.product_0371120,0,0,0
__import__.product_0376251,6.7,9.3,5.4
__import__.product_0376541,0,0,0
__import__.product_0376871,0,0,0
__import__.product_0379578,0,0,0
__import__.product_0379826,0,0,0
__import__.product_0379834,0,0,0
__import__.product_0380261,0,0,0
__import__.product_0380444,0,0,0
__import__.product_0382440,0,0,0
__import__.product_0382663,0,0,0
__import__.product_0382689,0,0,0
__import__.product_0382739,0,0,0
__import__.product_0382861,0,0,0
__import__.product_0382911,0,0,0
__import__.product_0383133,0,0,0
__import__.product_0383141,0,0,0
__import__.product_0383257,0,0,0
__import__.product_0383414,11.7,12,9.3
__import__.product_0383422,5.7,5.9,6.2
__import__.product_0383430,9.7,10.2,6.3
__import__.product_0383703,0,0,0
__import__.product_0383737,0,0,0
__import__.product_0383885,0,0,0
__import__.product_0384503,11.2,12.2,2.5
__import__.product_0384511,11.2,12.2,2.5
__import__.product_0384537,4.3,4.3,15.8
__import__.product_0384677,0,0,0
__import__.product_0385658,0,0,0
__import__.product_0385799,20.5,24,24
__import__.product_0386185,0,0,0
__import__.product_0387134,9.4,9.4,23.4
__import__.product_0389528,6,6,19.5
__import__.product_0389676,0,0,0
__import__.product_0390435,0,0,0
__import__.product_0391136,17.5,20.5,16.2
__import__.product_0391151,15.5,41,9
__import__.product_0391177,0,0,0
__import__.product_0391292,0,0,0
__import__.product_0391383,10.5,35.2,9.7
__import__.product_0391441,12.5,32.5,12.1
__import__.product_0391946,10,16,10
__import__.product_0392043,0,0,0
__import__.product_0392704,10,23.8,5.9
__import__.product_0392761,6.3,6.9,7.4
__import__.product_0392779,7.6,15.4,7.2
__import__.product_0392787,7.4,25.2,7.4
__import__.product_0392902,0,0,0
__import__.product_0393223,0,0,0
__import__.product_0393231,0,0,0
__import__.product_0393249,0,0,0
__import__.product_0393421,39.5,58.3,25.5
__import__.product_0393751,0,0,0
__import__.product_0393777,0,0,0
__import__.product_0393819,18.8,27.8,18.3
__import__.product_0394569,14,18,4
__import__.product_0397471,0,0,0
__import__.product_0397539,0,0,0
__import__.product_0398149,0,0,0
__import__.product_0398610,0,0,0
__import__.product_0399139,0,0,0
__import__.product_0399204,0,0,0
__import__.product_0399493,0,0,0
__import__.product_0399782,7,11,1.5
__import__.product_0399907,0,0,0
__import__.product_0399915,9,13.4,5.7
__import__.product_0399923,10.4,16.7,3.2
__import__.product_0404383,0,0,0
__import__.product_0422027,0,0,0
__import__.product_0427773,0,0,0
__import__.product_0428315,5.8,5.8,16.2
__import__.product_0428474,0,0,0
__import__.product_0430398,4.4,4.4,9
__import__.product_0430892,0,0,0
__import__.product_0431007,0,0,0
__import__.product_0431486,0,0,0
__import__.product_0431494,0,0,0
__import__.product_0432260,0,0,0
__import__.product_0432542,0,0,0
__import__.product_0433029,0,0,0
__import__.product_0433276,0,0,0
__import__.product_0433656,9.2,9.2,22.8
__import__.product_0433763,0,0,0
__import__.product_0434274,0,0,0
__import__.product_0435552,0,0,0
__import__.product_0436717,4.7,4.7,8.4
__import__.product_0436824,0,0,0
__import__.product_0438037,0,0,0
__import__.product_0439190,0,0,0
__import__.product_0439224,0,0,0
__import__.product_0444166,0,0,0
__import__.product_0444190,0,0,0
__import__.product_0444240,0,0,0
__import__.product_0445478,0,0,0
__import__.product_0446476,5.4,5.4,10.4
__import__.product_0446997,0,0,0
__import__.product_0447706,0,0,0
__import__.product_0449942,0,0,0
__import__.product_0449967,0,0,0
__import__.product_0450007,0,0,0
__import__.product_0450270,0,0,0
__import__.product_0450544,7.6,12.2,5
__import__.product_0450767,10.7,14.3,4.7
__import__.product_0451328,0,0,0
__import__.product_0452789,17,11.4,3.7
__import__.product_0452805,14.1,2.8,16.8
__import__.product_0453480,0,0,0
__import__.product_0455170,7.7,7.7,13.9
__import__.product_0456731,0,0,0
__import__.product_0456749,0,0,0
__import__.product_0457002,0,0,0
__import__.product_0457739,0,0,0
__import__.product_0457820,0,0,0
__import__.product_0457846,0,0,0
__import__.product_0457878,0,0,0
__import__.product_0457879,0,0,0
__import__.product_0457911,0,0,0
__import__.product_0458091,0,0,0
__import__.product_0458133,0,0,0
__import__.product_0458174,0,0,0
__import__.product_0458182,0,0,0
__import__.product_0458265,7.7,9.4,4
__import__.product_0458273,7.7,4.1,9.4
__import__.product_0458281,7.7,9.4,4.1
__import__.product_0458299,7.7,9.3,0
__import__.product_0458307,7.8,9.4,4
__import__.product_0458323,5.8,5.8,16.2
__import__.product_0458331,0,0,0
__import__.product_0458356,5.6,5.6,24.2
__import__.product_0458372,0,0,0
__import__.product_0458430,0,0,0
__import__.product_0458448,0,0,0
__import__.product_0458455,0,0,0
__import__.product_0458471,0,0,0
__import__.product_0458505,0,0,0
__import__.product_0459008,0,0,0
__import__.product_0459271,0,0,0
__import__.product_0459537,0,0,0
__import__.product_0460050,0,0,0
__import__.product_0460394,0,0,0
__import__.product_0461103,0,0,0
__import__.product_0461202,0,0,0
__import__.product_0461582,0,0,0
__import__.product_0461624,0,0,0
__import__.product_0463984,0,0,0
__import__.product_0465674,0,0,0
__import__.product_0465831,0,0,0
__import__.product_0466086,0,0,0
__import__.product_0466110,0,0,0
__import__.product_0466243,0,0,0
__import__.product_0466334,0,0,0
__import__.product_0466391,0,0,0
__import__.product_0466524,0,0,0
__import__.product_0466904,0,0,0
__import__.product_0466920,0,0,0
__import__.product_0467050,0,0,0
__import__.product_0467076,0,0,0
__import__.product_0467233,0,0,0
__import__.product_0467365,0,0,0
__import__.product_0467571,0,0,0
__import__.product_0467753,0,0,0
__import__.product_0467761,0,0,0
__import__.product_0468264,0,0,0
__import__.product_0468298,0,0,0
__import__.product_0468371,0,0,0
__import__.product_0468728,0,0,0
__import__.product_0468736,0,0,0
